seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
625,0,0,6528,1,5.4048,0.936
626,0,0,6528,1,5.5000,0.909
627,0,0,6528,1,5.3988,0.915
628,0,0,6528,1,5.6071,0.994
629,0,0,6528,1,5.8810,1.012
630,0,0,6528,1,5.2381,0.860
631,0,0,6528,1,5.4821,0.954
632,0,0,6528,1,5.3214,0.844
633,0,0,6528,1,5.7083,1.002
634,0,0,6528,1,5.3095,0.901
635,0,0,6528,1,5.2321,0.826
636,0,0,6528,1,5.8095,1.113
637,0,0,6528,1,5.4226,1.017
638,0,0,6528,1,5.5952,0.987
639,0,0,6528,1,5.5417,0.984
640,0,0,6528,1,5.3095,0.962
641,0,0,6528,1,5.3512,0.913
642,0,0,6528,1,5.5833,0.912
643,0,0,6528,1,5.7083,0.990
644,0,0,6528,1,5.7143,0.934
645,0,0,6528,1,5.2381,0.853
646,0,0,6528,1,5.3690,0.855
647,0,0,6528,1,5.6250,0.954
648,0,0,6528,1,5.6548,1.016
649,0,0,6528,1,5.3988,0.967
650,0,0,6528,1,5.2679,0.934
651,0,0,6528,1,5.4405,0.970
652,0,0,6528,1,5.5060,0.974
653,0,0,6528,1,5.7440,1.061
654,0,0,6528,1,5.4940,0.975
655,0,0,6528,1,5.5000,0.891
656,0,0,6528,1,5.7500,0.979
657,0,0,6528,1,5.3274,0.873
658,0,0,6528,1,5.3690,0.850
659,0,0,6528,1,5.4821,0.948
660,0,0,6528,1,5.7798,1.048
661,0,0,6528,1,5.4107,0.876
662,0,0,6528,1,5.6190,0.998
663,0,0,6528,1,5.3571,0.853
664,0,0,6528,1,5.3214,0.908
665,0,0,6528,1,5.5893,1.052
666,0,0,6528,1,5.4881,0.975
667,0,0,6528,1,5.3214,0.899
668,0,0,6528,1,5.3750,0.990
669,0,0,6528,1,5.3869,0.993
670,0,0,6528,1,5.4048,0.895
671,0,0,6528,1,5.4345,0.917
672,0,0,6528,1,5.4464,0.975
673,0,0,6528,1,5.6726,0.953
674,0,0,6528,1,5.1786,0.812
675,0,0,6528,1,5.5417,0.956
676,0,0,6528,1,5.3214,0.889
677,0,0,6528,1,5.4226,0.853
678,0,0,6528,1,5.5595,0.997
679,0,0,6528,1,5.4405,0.933
