time,corridor_id,train,chainage,arc
52.881052,0,250,30.308455,(15-13)
52.881946,1,245,36.636246,(222-174)
52.881946,1,245,36.636246,(222-174)
52.883390,1,241,22.465972,(157-119)
52.888339,0,256,62.958626,(13-7)
52.891321,0,247,20.439758,(18-16)
52.901765,0,250,29.479938,(15-13)
52.901765,0,250,29.479938,(15-13)
52.903438,0,237,51.879366,(9-9)
52.907604,0,243,21.198539,(19-15)
52.907988,0,247,20.389758,(20-17)
52.910080,0,250,29.147344,(218-171)
52.910582,1,241,24.641372,(157-119)
52.919893,0,250,28.754624,(216-14)
52.921080,0,250,28.707167,(216-14)
52.930609,0,253,43.040477,(4-3)
52.930792,0,250,28.318649,(17-15)
52.930893,0,250,28.314624,(17-15)
52.937746,0,240,29.097344,(16-13)
52.941792,0,250,27.878649,(17-15)
52.943496,0,247,19.949758,(20-17)
52.954413,0,240,29.147344,(15-2)
52.963396,0,244,6.202230,(24-20)
52.963396,0,244,6.202230,(24-20)
52.966763,1,241,29.135816,(159-120)
52.972263,1,241,29.575816,(159-120)
52.977035,1,241,29.957571,(160-121)
52.982535,1,241,30.397571,(160-121)
52.988929,1,248,29.185737,(158-119)
52.989921,0,240,29.587344,(15-2)
52.990894,0,237,58.875796,(9-9)
52.992423,0,244,5.041119,(26-21)
53.002432,0,247,18.217536,(20-17)
53.003423,0,244,4.601119,(26-21)
53.004338,1,241,32.141802,(160-121)
53.005596,1,248,29.135816,(157-29)
53.009314,0,253,39.892266,(4-3)
53.009314,0,253,39.892266,(4-3)
53.014473,1,251,8.113527,(176-135)
53.014473,1,251,8.113527,(176-135)
53.015231,0,244,4.128800,(27-22)
53.017304,1,251,8.332046,(176-135)
53.017508,0,253,39.564488,(4-3)
53.020090,0,246,4.991730,(25-20)
53.026231,0,244,3.688800,(27-22)
53.036757,0,246,5.041119,(24-19)
53.040740,0,244,3.108454,(28-23)
53.041104,1,248,28.695816,(157-29)
53.045286,0,253,38.731155,(3-1)
53.048663,1,251,10.414174,(175-133)
53.048857,0,240,31.319566,(15-2)
53.051243,0,244,2.668454,(28-23)
53.056580,1,251,10.827883,(173-132)
53.057114,1,251,10.854174,(173-132)
53.060518,1,241,36.636246,(222-174)
53.065168,0,247,15.708107,(20-17)
53.065168,0,247,15.708107,(20-17)
53.066153,1,251,11.267883,(173-132)
53.067286,0,253,38.291155,(3-1)
53.069479,0,244,1.810225,(28-23)
53.069479,0,244,1.810225,(28-23)
53.071100,0,253,38.214875,(1-2)
53.072265,0,246,5.481119,(24-19)
53.073085,0,253,38.175178,(1-2)
53.073363,0,247,15.380329,(20-17)
53.078551,0,250,22.408323,(17-15)
53.081508,0,244,1.178554,(28-23)
53.081508,0,244,1.178554,(28-23)
53.086745,0,250,22.080545,(17-15)
53.096295,0,244,0.330676,(28-23)
53.097423,1,251,12.245291,(172-131)
53.099460,1,252,36.636246,(160-120)
53.100863,0,253,37.897400,(1-2)
53.101140,0,247,14.546996,(21-18)
53.101807,0,244,0.000000,(29-24)
53.102005,0,237,63.320241,(9-9)
53.110561,0,256,54.069737,(13-7)
53.114523,0,250,21.247212,(18-16)
53.114652,1,251,12.589014,(172-131)
53.117599,1,244,17.445248,(187-130)
53.118398,1,244,17.397280,(170-131)
53.119923,1,251,12.684208,(172-131)
53.123140,0,247,14.111490,(21-18)
53.124932,1,244,17.005248,(170-131)
53.125731,1,244,16.957280,(170-131)
53.127199,0,247,14.031156,(22-19)
53.127700,0,247,14.021131,(22-19)
53.129389,1,249,18.128784,(30-24)
53.131201,0,246,7.213341,(24-19)
53.134968,1,252,36.196246,(160-120)
53.136523,0,250,20.807212,(18-16)
53.141007,0,250,20.717536,(18-16)
53.142429,1,251,12.866108,(172-131)
53.146056,1,249,18.177807,(29-23)
53.150586,1,244,15.465985,(170-131)
