time,id,length,target,direction,speed,acceleration,front_arc,f_to_head,f_from_tail,terminal,back_arc,b_to_head,b_from_tail,tot_dist,occupies,locked
8.686393,20,0.440000,Gowrie_exit,1,0.000000,360.000000,(13-7),14.106692,0.440000,entry_from_Brisbane,(13-7),14.546692,0.000000,0.000000,(13-7),(7-6)(6-5)(5-4)
8.697859,17,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(17-14),1.161111,2.284382,,(17-14),1.601111,1.844382,42.640829,(17-14),
8.697859,17,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(17-14),1.161111,2.284382,,(17-14),1.601111,1.844382,42.640829,(17-14),
8.697859,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(17-14),1.161111,2.284382,,(17-14),1.601111,1.844382,42.640829,(17-14),(216-171)(218-13)(15-2)
8.697859,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(17-14),1.161111,2.284382,,(17-14),1.601111,1.844382,42.640829,(17-14),(216-171)(218-13)(15-2)
8.725996,19,0.440000,exit_to_Brisbane,1,20.079841,360.000000,(221-121),9.000000,0.000000,,(224-174),0.440000,0.560000,0.560000,(221-121)(224-174),
8.725996,19,0.440000,exit_to_Brisbane,1,20.079841,360.000000,(221-121),9.000000,0.000000,,(224-174),0.440000,0.560000,0.560000,(221-121)(224-174),
8.726887,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(216-171),0.435922,0.000000,,(17-14),0.440000,3.005493,43.801940,(216-171)(17-14),(218-13)(15-2)
8.726887,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(216-171),0.435922,0.000000,,(17-14),0.440000,3.005493,43.801940,(216-171)(17-14),(218-13)(15-2)
8.728176,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(159-119),0.819060,0.000000,,(160-120),0.440000,5.969917,15.969917,(159-119)(160-120),(157-29)(35-28)
8.728176,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(159-119),0.819060,0.000000,,(160-120),0.440000,5.969917,15.969917,(159-119)(160-120),(157-29)(35-28)
8.733676,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(159-119),0.379060,0.440000,,(159-119),0.819060,0.000000,16.409917,(159-119),(157-29)(35-28)
8.737785,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(218-13),0.392542,0.000000,,(17-14),0.004078,3.441416,44.237863,(218-13)(216-171)(17-14),(15-2)
8.737785,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(218-13),0.392542,0.000000,,(17-14),0.004078,3.441416,44.237863,(218-13)(216-171)(17-14),(15-2)
8.737887,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(218-13),0.388465,0.004078,,(216-171),0.435922,0.000000,44.241940,(218-13)(216-171),(15-2)
8.738414,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(157-29),6.325027,0.000000,,(159-119),0.440000,0.379060,16.788977,(157-29)(159-119),(35-28)
8.738414,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(157-29),6.325027,0.000000,,(159-119),0.440000,0.379060,16.788977,(157-29)(159-119),(35-28)
8.741565,16,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(4-4),1.161111,4.096880,,(4-4),1.601111,3.656880,54.500200,(4-4),
8.741565,16,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(4-4),1.161111,4.096880,,(4-4),1.601111,3.656880,54.500200,(4-4),
8.743914,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(157-29),5.885027,0.440000,,(157-29),6.325027,0.000000,17.228977,(157-29),(35-28)
8.744754,19,0.440000,exit_to_Brisbane,1,26.832816,360.000000,(221-121),8.560000,0.440000,,(221-121),9.000000,0.000000,1.000000,(221-121),
8.747598,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(15-2),4.940087,0.000000,,(216-171),0.047458,0.388465,44.630405,(15-2)(218-13)(216-171),
8.747598,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(15-2),4.940087,0.000000,,(216-171),0.047458,0.388465,44.630405,(15-2)(218-13)(216-171),
8.748785,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(15-2),4.892630,0.047458,,(218-13),0.392542,0.000000,44.677863,(15-2)(218-13),
8.758598,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(15-2),4.500087,0.440000,,(15-2),4.940087,0.000000,45.070405,(15-2),
8.774098,18,0.440000,Wyreema_exit,1,80.000000,-720.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)
8.774098,18,0.440000,Wyreema_exit,1,80.000000,-720.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)
8.774098,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)(34-27)(32-26)(31-25)(189-147)(188-146)
8.774098,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)(34-27)(32-26)(31-25)(189-147)(188-146)
8.792679,15,0.440000,exit_to_Brisbane,1,0.000000,-720.000000,(9-9),0.000000,14.440529,exit_to_Brisbane,(9-9),0.440000,14.000529,70.550722,(9-9),
8.792679,16,0.440000,exit_to_Brisbane,1,3.198467,-720.000000,(4-4),0.057104,5.200887,,(4-4),0.497104,4.760887,55.604206,(4-4),
8.792679,16,0.440000,exit_to_Brisbane,1,3.198467,360.000000,(4-4),0.057104,5.200887,,(4-4),0.497104,4.760887,55.604206,(4-4),(11-10)(10-8)(9-9)
8.792679,16,0.440000,exit_to_Brisbane,1,3.198467,360.000000,(4-4),0.057104,5.200887,,(4-4),0.497104,4.760887,55.604206,(4-4),(11-10)(10-8)(9-9)
8.803698,16,0.440000,exit_to_Brisbane,1,7.165562,360.000000,(11-10),0.862117,0.000000,,(4-4),0.440000,4.817991,55.661311,(11-10)(4-4),(10-8)(9-9)
8.803698,16,0.440000,exit_to_Brisbane,1,7.165562,360.000000,(11-10),0.862117,0.000000,,(4-4),0.440000,4.817991,55.661311,(11-10)(4-4),(10-8)(9-9)
8.817477,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.464098,0.000000,,(157-29),0.440000,5.885027,23.114004,(35-28)(157-29),(34-27)(32-26)(31-25)(189-147)(188-146)
8.817477,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.464098,0.000000,,(157-29),0.440000,5.885027,23.114004,(35-28)(157-29),(34-27)(32-26)(31-25)(189-147)(188-146)
8.822313,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.077197,0.386901,,(157-29),0.053099,6.271929,23.500905,(35-28)(157-29),(34-27)(32-26)(31-25)(189-147)(188-146)
8.822313,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.077197,0.386901,,(157-29),0.053099,6.271929,23.500905,(35-28)(157-29),(34-27)(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
8.822313,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.077197,0.386901,,(157-29),0.053099,6.271929,23.500905,(35-28)(157-29),(34-27)(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
8.822977,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(35-28),2.024098,0.440000,,(35-28),2.464098,0.000000,23.554004,(35-28),(34-27)(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
8.823973,18,0.440000,Wyreema_exit,1,80.000000,-720.000000,(35-28),1.944444,0.519653,,(35-28),2.384444,0.079653,23.633658,(35-28),(34-27)(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
8.837092,16,0.440000,exit_to_Brisbane,1,19.187112,360.000000,(11-10),0.422117,0.440000,,(11-10),0.862117,0.000000,56.101311,(11-10),(10-8)(9-9)
8.842073,17,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(15-2),1.161111,3.778976,,(15-2),1.601111,3.338976,48.409381,(15-2),
8.842073,17,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(15-2),1.161111,3.778976,,(15-2),1.601111,3.338976,48.409381,(15-2),
8.842073,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(15-2),1.161111,3.778976,,(15-2),1.601111,3.338976,48.409381,(15-2),(1-1)(3-3)
8.842073,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(15-2),1.161111,3.778976,,(15-2),1.601111,3.338976,48.409381,(15-2),(1-1)(3-3)
8.850267,17,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(15-2),0.833333,4.106754,,(15-2),1.273333,3.666754,48.737159,(15-2),(1-1)(3-3)
8.851750,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(34-27),0.015957,0.000000,,(35-28),0.440000,2.024098,25.578102,(34-27)(35-28),(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
8.851750,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(34-27),0.015957,0.000000,,(35-28),0.440000,2.024098,25.578102,(34-27)(35-28),(32-26)(31-25)(189-147)(188-146)(187-130)(170-131)
8.852016,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(32-26),0.064014,0.000000,,(35-28),0.424043,2.040054,25.594059,(32-26)(34-27)(35-28),(31-25)(189-147)(188-146)(187-130)(170-131)
8.852016,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(32-26),0.064014,0.000000,,(35-28),0.424043,2.040054,25.594059,(32-26)(34-27)(35-28),(31-25)(189-147)(188-146)(187-130)(170-131)
8.853083,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(31-25),0.258827,0.000000,,(35-28),0.360030,2.104068,25.658072,(31-25)(32-26)(34-27)(35-28),(189-147)(188-146)(187-130)(170-131)
8.853083,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(31-25),0.258827,0.000000,,(35-28),0.360030,2.104068,25.658072,(31-25)(32-26)(34-27)(35-28),(189-147)(188-146)(187-130)(170-131)
8.855806,16,0.440000,exit_to_Brisbane,1,25.924308,360.000000,(10-8),0.183719,0.000000,,(11-10),0.440000,0.422117,56.523428,(10-8)(11-10),(9-9)
8.855806,16,0.440000,exit_to_Brisbane,1,25.924308,360.000000,(10-8),0.183719,0.000000,,(11-10),0.440000,0.422117,56.523428,(10-8)(11-10),(9-9)
8.857397,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(189-147),0.020129,0.000000,,(35-28),0.101202,2.362896,25.916900,(189-147)(31-25)(32-26)(34-27)(35-28),(188-146)(187-130)(170-131)
8.857397,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(189-147),0.020129,0.000000,,(35-28),0.101202,2.362896,25.916900,(189-147)(31-25)(32-26)(34-27)(35-28),(188-146)(187-130)(170-131)
8.857732,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.424842,0.000000,,(35-28),0.081073,2.383025,25.937029,(188-146)(189-147)(31-25)(32-26)(34-27)(35-28),(187-130)(170-131)
8.857732,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.424842,0.000000,,(35-28),0.081073,2.383025,25.937029,(188-146)(189-147)(31-25)(32-26)(34-27)(35-28),(187-130)(170-131)
8.857894,19,0.440000,exit_to_Brisbane,1,67.563304,-720.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),
8.857894,19,0.440000,exit_to_Brisbane,1,67.563304,360.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),(160-120)
8.857894,19,0.440000,exit_to_Brisbane,1,67.563304,360.000000,(221-121),3.220000,5.780000,,(221-121),3.660000,5.340000,6.340000,(221-121),(160-120)
8.859084,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.343769,0.081073,,(34-27),0.015957,0.000000,26.018102,(188-146)(189-147)(31-25)(32-26)(34-27),(187-130)(170-131)
8.859350,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.327813,0.097030,,(32-26),0.064014,0.000000,26.034059,(188-146)(189-147)(31-25)(32-26),(187-130)(170-131)
8.860417,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.263799,0.161044,,(31-25),0.258827,0.000000,26.098072,(188-146)(189-147)(31-25),(187-130)(170-131)
8.862575,16,0.440000,exit_to_Brisbane,1,28.361019,360.000000,(9-9),14.440529,0.000000,exit_to_Brisbane,(11-10),0.256281,0.605836,56.707147,(9-9)(10-8)(11-10),
8.862575,16,0.440000,exit_to_Brisbane,1,28.361019,360.000000,(9-9),14.440529,0.000000,exit_to_Brisbane,(11-10),0.256281,0.605836,56.707147,(9-9)(10-8)(11-10),
8.864730,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(188-146),0.004971,0.419871,,(189-147),0.020129,0.000000,26.356900,(188-146)(189-147),(187-130)(170-131)
8.864813,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(187-130),0.047967,0.000000,,(189-147),0.015158,0.004971,26.361871,(187-130)(188-146)(189-147),(170-131)
8.864813,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(187-130),0.047967,0.000000,,(189-147),0.015158,0.004971,26.361871,(187-130)(188-146)(189-147),(170-131)
8.865066,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(187-130),0.032809,0.015158,,(188-146),0.424842,0.000000,26.377029,(187-130)(188-146),(170-131)
8.865613,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),3.164759,0.000000,,(188-146),0.392033,0.032809,26.409838,(170-131)(187-130)(188-146),
8.865613,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),3.164759,0.000000,,(188-146),0.392033,0.032809,26.409838,(170-131)(187-130)(188-146),
8.871145,16,0.440000,exit_to_Brisbane,1,31.446300,360.000000,(9-9),14.184248,0.256281,exit_to_Brisbane,(10-8),0.183719,0.000000,56.963428,(9-9)(10-8),
8.872147,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),2.772726,0.392033,,(187-130),0.047967,0.000000,26.801871,(170-131)(187-130),
8.872946,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),2.724759,0.440000,,(170-131),3.164759,0.000000,26.849838,(170-131),
8.875859,18,0.440000,Wyreema_exit,1,60.000000,-720.000000,(170-131),2.550000,0.614759,,(170-131),2.990000,0.174759,27.024597,(170-131),
8.875859,18,0.440000,Wyreema_exit,1,60.000000,-720.000000,(170-131),2.550000,0.614759,,(170-131),2.990000,0.174759,27.024597,(170-131),
8.875859,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),2.550000,0.614759,,(170-131),2.990000,0.174759,27.024597,(170-131),(171-132)(173-133)(175-135)(176-136)
8.875859,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(170-131),2.550000,0.614759,,(170-131),2.990000,0.174759,27.024597,(170-131),(171-132)(173-133)(175-135)(176-136)
8.876804,16,0.440000,exit_to_Brisbane,1,33.483539,360.000000,(9-9),14.000529,0.440000,exit_to_Brisbane,(9-9),14.440529,0.000000,57.147147,(9-9),
8.878045,17,0.440000,exit_to_Brisbane,1,20.000000,0.000000,(1-1),0.367373,0.000000,,(15-2),0.440000,4.500087,49.570492,(1-1)(15-2),(3-3)
8.878045,17,0.440000,exit_to_Brisbane,1,20.000000,0.000000,(1-1),0.367373,0.000000,,(15-2),0.440000,4.500087,49.570492,(1-1)(15-2),(3-3)
8.892441,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(221-121),0.671111,8.328889,,(221-121),1.111111,7.888889,8.888889,(221-121),(160-120)
8.896289,21,0.440000,,1,0.000000,0.000000,(223-173),0.560000,0.440000,Wyreema_entry,(223-173),1.000000,0.000000,0.000000,(223-173),
8.896289,21,0.440000,Gowrie_exit,1,0.000000,360.000000,(223-173),0.560000,0.440000,Wyreema_entry,(223-173),1.000000,0.000000,0.000000,(223-173),(219-136)
8.896289,21,0.440000,Gowrie_exit,1,0.000000,360.000000,(223-173),0.560000,0.440000,Wyreema_entry,(223-173),1.000000,0.000000,0.000000,(223-173),(219-136)
8.896414,17,0.440000,exit_to_Brisbane,1,20.000000,0.000000,(3-3),0.480296,0.000000,,(15-2),0.072627,4.867460,49.937865,(3-3)(1-1)(15-2),
8.896414,17,0.440000,exit_to_Brisbane,1,20.000000,0.000000,(3-3),0.480296,0.000000,,(15-2),0.072627,4.867460,49.937865,(3-3)(1-1)(15-2),
8.900045,17,0.440000,exit_to_Brisbane,1,20.000000,0.000000,(3-3),0.407669,0.072627,,(1-1),0.367373,0.000000,50.010492,(3-3)(1-1),
8.900830,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),6.409917,0.000000,,(221-121),0.440000,8.560000,9.560000,(160-120)(221-121),
8.900830,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),6.409917,0.000000,,(221-121),0.440000,8.560000,9.560000,(160-120)(221-121),
8.904040,17,0.440000,exit_to_Brisbane,1,20.000000,-720.000000,(3-3),0.327778,0.152518,,(1-1),0.287482,0.079891,50.090383,(3-3)(1-1),
8.904040,17,0.440000,exit_to_Brisbane,1,20.000000,-720.000000,(3-3),0.327778,0.152518,,(1-1),0.287482,0.079891,50.090383,(3-3)(1-1),
8.904040,17,0.440000,exit_to_Brisbane,1,20.000000,0.000000,(3-3),0.327778,0.152518,,(1-1),0.287482,0.079891,50.090383,(3-3)(1-1),(4-4)
8.904040,17,0.440000,exit_to_Brisbane,1,20.000000,0.000000,(3-3),0.327778,0.152518,,(1-1),0.287482,0.079891,50.090383,(3-3)(1-1),(4-4)
8.906330,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),5.969917,0.440000,,(160-120),6.409917,0.000000,10.000000,(160-120),
8.908615,20,0.440000,Gowrie_exit,1,80.000000,0.000000,(13-7),5.217803,9.328889,entry_from_Brisbane,(13-7),5.657803,8.888889,8.888889,(13-7),(7-6)(6-5)(5-4)
8.918359,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(171-132),0.663021,0.000000,,(170-131),0.440000,2.724759,29.574597,(171-132)(170-131),(173-133)(175-135)(176-136)
8.918359,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(171-132),0.663021,0.000000,,(170-131),0.440000,2.724759,29.574597,(171-132)(170-131),(173-133)(175-135)(176-136)
8.918414,17,0.440000,exit_to_Brisbane,1,20.000000,0.000000,(3-3),0.040296,0.440000,,(3-3),0.480296,0.000000,50.377865,(3-3),(4-4)
8.920428,17,0.440000,exit_to_Brisbane,1,20.000000,360.000000,(4-4),5.257991,0.000000,,(3-3),0.440000,0.040296,50.418161,(4-4)(3-3),
8.920428,17,0.440000,exit_to_Brisbane,1,20.000000,360.000000,(4-4),5.257991,0.000000,,(3-3),0.440000,0.040296,50.418161,(4-4)(3-3),
8.924773,19,0.440000,exit_to_Brisbane,1,80.000000,-720.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),
8.924773,19,0.440000,exit_to_Brisbane,1,80.000000,-720.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),
8.924773,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),(159-119)(157-29)(35-28)
8.924773,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(160-120),4.494444,1.915472,,(160-120),4.934444,1.475472,11.475472,(160-120),(159-119)(157-29)(35-28)
8.925692,18,0.440000,Wyreema_exit,1,60.000000,0.000000,(171-132),0.223021,0.440000,,(171-132),0.663021,0.000000,30.014597,(171-132),(173-133)(175-135)(176-136)
8.929409,18,0.440000,Wyreema_exit,1,60.000000,360.000000,(173-133),1.399135,0.000000,,(171-132),0.440000,0.223021,30.237619,(173-133)(171-132),(175-135)(176-136)
8.929409,18,0.440000,Wyreema_exit,1,60.000000,360.000000,(173-133),1.399135,0.000000,,(171-132),0.440000,0.223021,30.237619,(173-133)(171-132),(175-135)(176-136)
8.929954,20,0.440000,Gowrie_exit,1,80.000000,-720.000000,(13-7),3.510666,11.036026,entry_from_Brisbane,(13-7),3.950666,10.596026,10.596026,(13-7),(7-6)(6-5)(5-4)
8.929954,20,0.440000,Gowrie_exit,1,80.000000,-720.000000,(13-7),3.510666,11.036026,entry_from_Brisbane,(13-7),3.950666,10.596026,10.596026,(13-7),(7-6)(6-5)(5-4)
8.936588,18,0.440000,Wyreema_exit,1,62.584343,360.000000,(173-133),0.959135,0.440000,,(173-133),1.399135,0.000000,30.677619,(173-133),(175-135)(176-136)
8.939243,17,0.440000,exit_to_Brisbane,1,26.773121,360.000000,(4-4),4.817991,0.440000,,(4-4),5.257991,0.000000,50.858161,(4-4),
8.951291,18,0.440000,Wyreema_exit,1,67.877664,360.000000,(175-135),0.413243,0.000000,,(173-133),0.440000,0.959135,31.636754,(175-135)(173-133),(176-136)
8.951291,18,0.440000,Wyreema_exit,1,67.877664,360.000000,(175-135),0.413243,0.000000,,(173-133),0.440000,0.959135,31.636754,(175-135)(173-133),(176-136)
8.952067,21,0.440000,Gowrie_exit,1,20.079841,360.000000,(219-136),9.000000,0.000000,,(223-173),0.440000,0.560000,0.560000,(219-136)(223-173),
8.952067,21,0.440000,Gowrie_exit,1,20.079841,360.000000,(219-136),9.000000,0.000000,,(223-173),0.440000,0.560000,0.560000,(219-136)(223-173),
8.957284,18,0.440000,Wyreema_exit,1,70.035079,360.000000,(176-136),9.091715,0.000000,,(173-133),0.026757,1.372378,32.049997,(176-136)(175-135)(173-133),
8.957284,18,0.440000,Wyreema_exit,1,70.035079,360.000000,(176-136),9.091715,0.000000,,(173-133),0.026757,1.372378,32.049997,(176-136)(175-135)(173-133),
8.957666,18,0.440000,Wyreema_exit,1,70.172482,360.000000,(176-136),9.064958,0.026757,,(175-135),0.413243,0.000000,32.076754,(176-136)(175-135),
8.963468,18,0.440000,Wyreema_exit,1,72.261416,360.000000,(176-136),8.651715,0.440000,,(176-136),9.091715,0.000000,32.489997,(176-136),
8.970825,21,0.440000,Gowrie_exit,1,26.832816,360.000000,(219-136),8.560000,0.440000,,(219-136),9.000000,0.000000,1.000000,(219-136),
8.975984,17,0.440000,exit_to_Brisbane,1,40.000000,0.000000,(4-4),3.591325,1.666667,,(4-4),4.031325,1.226667,52.084828,(4-4),
8.980954,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(159-119),0.819060,0.000000,,(160-120),0.440000,5.969917,15.969917,(159-119)(160-120),(157-29)(35-28)
8.980954,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(159-119),0.819060,0.000000,,(160-120),0.440000,5.969917,15.969917,(159-119)(160-120),(157-29)(35-28)
8.984965,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(176-136),7.015204,2.076511,,(176-136),7.455204,1.636511,34.126508,(176-136),
8.986454,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(159-119),0.379060,0.440000,,(159-119),0.819060,0.000000,16.409917,(159-119),(157-29)(35-28)
8.990136,20,0.440000,Gowrie_exit,1,36.669348,-720.000000,(7-6),0.061557,0.000000,,(13-7),0.440000,14.106692,14.106692,(7-6)(13-7),(6-5)(5-4)
8.990136,20,0.440000,Gowrie_exit,1,36.669348,-720.000000,(7-6),0.061557,0.000000,,(13-7),0.440000,14.106692,14.106692,(7-6)(13-7),(6-5)(5-4)
8.991192,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(157-29),6.325027,0.000000,,(159-119),0.440000,0.379060,16.788977,(157-29)(159-119),(35-28)
8.991192,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(157-29),6.325027,0.000000,,(159-119),0.440000,0.379060,16.788977,(157-29)(159-119),(35-28)
8.991843,20,0.440000,Gowrie_exit,1,35.440070,-720.000000,(6-5),0.728461,0.000000,,(13-7),0.378443,14.168249,14.168249,(6-5)(7-6)(13-7),(5-4)
8.991843,20,0.440000,Gowrie_exit,1,35.440070,-720.000000,(6-5),0.728461,0.000000,,(13-7),0.378443,14.168249,14.168249,(6-5)(7-6)(13-7),(5-4)
8.996692,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(157-29),5.885027,0.440000,,(157-29),6.325027,0.000000,17.228977,(157-29),(35-28)
9.004030,20,0.440000,Gowrie_exit,1,26.665354,-720.000000,(6-5),0.350019,0.378443,,(7-6),0.061557,0.000000,14.546692,(6-5)(7-6),(5-4)
9.006016,16,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(9-9),6.668789,7.771740,exit_to_Brisbane,(9-9),7.108789,7.331740,64.478887,(9-9),
9.006416,20,0.440000,Gowrie_exit,1,24.947917,-720.000000,(6-5),0.288461,0.440000,,(6-5),0.728461,0.000000,14.608249,(6-5),(5-4)
9.016474,18,0.440000,Wyreema_exit,1,80.000000,-720.000000,(176-136),4.494444,4.597270,,(176-136),4.934444,4.157270,36.647267,(176-136),
9.016474,18,0.440000,Wyreema_exit,1,80.000000,-720.000000,(176-136),4.494444,4.597270,,(176-136),4.934444,4.157270,36.647267,(176-136),
9.016474,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(176-136),4.494444,4.597270,,(176-136),4.934444,4.157270,36.647267,(176-136),(220-173)
9.016474,18,0.440000,Wyreema_exit,1,80.000000,0.000000,(176-136),4.494444,4.597270,,(176-136),4.934444,4.157270,36.647267,(176-136),(220-173)
9.020697,22,0.440000,,1,0.000000,0.000000,(13-7),14.106692,0.440000,entry_from_Brisbane,(13-7),14.546692,0.000000,0.000000,(13-7),
9.021082,20,0.440000,Gowrie_exit,1,14.387985,-720.000000,(5-4),0.193760,0.000000,,(6-5),0.440000,0.288461,14.896711,(5-4)(6-5),
9.021082,20,0.440000,Gowrie_exit,1,14.387985,-720.000000,(5-4),0.193760,0.000000,,(6-5),0.440000,0.288461,14.896711,(5-4)(6-5),
9.026875,19,0.440000,exit_to_Brisbane,1,80.000000,-720.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)
9.026875,19,0.440000,exit_to_Brisbane,1,80.000000,-720.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)
9.026875,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)(34-27)(33-23)(28-22)(27-21)
9.026875,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(157-29),3.470347,2.854681,,(157-29),3.910347,2.414681,19.643658,(157-29),(35-28)(34-27)(33-23)(28-22)(27-21)
9.033821,16,0.440000,exit_to_Brisbane,1,80.000000,-720.000000,(9-9),4.444444,9.996084,exit_to_Brisbane,(9-9),4.884444,9.556084,66.703231,(9-9),
9.036739,17,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(4-4),1.161111,4.096880,,(4-4),1.601111,3.656880,54.515041,(4-4),
9.036739,17,0.440000,exit_to_Brisbane,1,40.000000,-720.000000,(4-4),1.161111,4.096880,,(4-4),1.601111,3.656880,54.515041,(4-4),
9.041065,20,0.440000,Gowrie_exit,1,-0.000000,-720.000000,(5-4),0.050000,0.143760,,(6-5),0.296240,0.432221,15.090470,(5-4)(6-5),
9.070255,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(35-28),2.464098,0.000000,,(157-29),0.440000,5.885027,23.114004,(35-28)(157-29),(34-27)(33-23)(28-22)(27-21)
9.070255,19,0.440000,exit_to_Brisbane,1,80.000000,0.000000,(35-28),2.464098,0.000000,,(157-29),0.440000,5.885027,23.114004,(35-28)(157-29),(34-27)(33-23)(28-22)(27-21)
