seed,after_deadlock,after_dl_time,after_throughput,after_drained_clear,before_deadlock,before_dl_time,before_throughput,before_drained_clear
105493,1,33.00,0.2798,0,,,,
105494,0,194.00,5.9643,1,,,,
105495,0,195.00,5.5952,1,,,,
105496,0,198.00,5.6905,1,,,,
105497,0,197.00,5.7619,1,,,,
105498,0,197.00,6.0833,1,,,,
105499,0,196.00,6.1012,1,,,,
105500,0,195.00,5.9464,1,,,,
105501,1,159.00,4.4821,0,,,,
105502,0,195.00,5.6190,1,,,,
105503,0,195.00,5.9048,1,,,,
105504,0,194.00,6.1250,1,,,,
105505,0,197.00,6.1548,1,,,,
105506,0,197.00,6.0833,1,,,,
105507,1,181.00,5.3512,0,,,,
105508,0,195.00,6.1607,1,,,,
105509,0,195.00,6.2143,1,,,,
105510,0,194.00,5.9107,1,,,,
105511,0,195.00,5.8393,1,,,,
105512,0,196.00,6.0714,1,,,,
105513,0,194.00,5.8452,1,,,,
105514,0,194.00,6.0893,1,,,,
105515,0,195.00,5.8988,1,,,,
105516,0,194.00,6.1964,1,,,,
105517,0,194.00,6.0298,1,,,,
105518,0,194.00,6.0060,1,,,,
105519,0,194.00,6.1726,1,,,,
105520,0,195.00,6.3810,1,,,,
105521,1,157.00,4.7560,0,,,,
105522,0,195.00,5.9524,1,,,,
105523,1,76.00,1.6905,0,,,,
105524,1,40.00,0.4940,0,,,,
105525,0,195.00,5.7083,1,,,,
105526,0,195.00,5.8512,1,,,,
105527,0,194.00,5.7679,1,,,,
105528,0,197.00,6.0476,1,,,,
105529,0,194.00,6.0714,1,,,,
105530,1,40.00,0.5714,0,,,,
105531,0,195.00,5.8155,1,,,,
105532,0,195.00,5.9345,1,,,,
105533,1,73.00,1.7262,0,,,,
105534,1,100.00,2.7262,0,,,,
105535,1,59.00,1.1667,0,,,,
105536,0,194.00,5.7798,1,,,,
105537,0,196.00,6.2083,1,,,,
105538,0,195.00,5.9524,1,,,,
105539,0,195.00,5.8036,1,,,,
105540,0,200.00,5.9881,1,,,,
105541,0,195.00,5.7976,1,,,,
105542,0,195.00,5.9286,1,,,,
105543,0,195.00,6.2381,1,,,,
105544,0,196.00,5.9583,1,,,,
105545,1,170.00,5.1488,0,,,,
105546,0,195.00,6.0238,1,,,,
105547,0,195.00,6.2917,1,,,,
105548,0,198.00,6.2143,1,,,,
105549,0,195.00,6.0476,1,,,,
105550,1,170.00,5.2202,0,,,,
105551,1,52.00,0.8274,0,,,,
105552,0,195.00,5.8988,1,,,,
105553,0,195.00,5.9464,1,,,,
105554,0,196.00,5.8869,1,,,,
105555,0,197.00,5.8869,1,,,,
105556,0,195.00,5.7143,1,,,,
105557,0,194.00,6.1250,1,,,,
105558,0,196.00,5.8571,1,,,,
105559,0,197.00,5.9464,1,,,,
105560,0,195.00,6.1726,1,,,,
105561,0,195.00,5.8452,1,,,,
105562,1,183.00,5.4345,0,,,,
105563,0,194.00,5.8750,1,,,,
105564,0,195.00,6.0952,1,,,,
105565,0,195.00,5.9286,1,,,,
105566,1,181.00,5.4702,0,,,,
105567,0,196.00,5.9762,1,,,,
105568,0,194.00,5.9226,1,,,,
105569,0,196.00,6.0060,1,,,,
105570,0,197.00,5.9345,1,,,,
105571,0,197.00,5.9524,1,,,,
105572,0,199.00,6.1012,1,,,,
105573,0,196.00,5.8869,1,,,,
105574,0,195.00,5.9048,1,,,,
105575,0,194.00,6.0595,1,,,,
105576,0,196.00,5.6964,1,,,,
105577,0,194.00,5.6190,1,,,,
105578,1,75.00,1.8810,0,,,,
105579,1,5.00,0.0000,0,,,,
105580,1,91.00,2.4048,0,,,,
105581,0,195.00,6.3095,1,,,,
105582,0,196.00,6.0298,1,,,,
105583,0,195.00,5.8452,1,,,,
105584,0,194.00,6.0238,1,,,,
105585,0,195.00,5.8631,1,,,,
105586,0,195.00,5.8036,1,,,,
105587,0,195.00,6.0536,1,,,,
105588,0,195.00,5.9940,1,,,,
105589,0,195.00,6.1667,1,,,,
105590,0,195.00,5.8869,1,,,,
105591,1,93.00,2.5476,0,,,,
105592,0,195.00,5.9702,1,,,,
105593,0,195.00,6.1071,1,,,,
105594,0,195.00,5.7738,1,,,,
105595,0,195.00,5.8333,1,,,,
105596,0,196.00,6.0952,1,,,,
105597,0,195.00,5.8512,1,,,,
105598,1,71.00,1.7560,0,,,,
105599,0,198.00,6.0238,1,,,,
105600,0,195.00,6.2262,1,,,,
105601,0,196.00,6.0655,1,,,,
105602,0,196.00,5.7560,1,,,,
105603,0,195.00,6.2381,1,,,,
105604,0,196.00,6.2857,1,,,,
105605,1,156.00,4.5476,0,,,,
105606,0,195.00,6.0893,1,,,,
105607,1,98.00,2.5595,0,,,,
105608,0,196.00,6.0000,1,,,,
105609,0,195.00,5.8929,1,,,,
105610,0,197.00,6.0476,1,,,,
105611,0,195.00,6.0060,1,,,,
105612,0,195.00,5.6905,1,,,,
105613,1,76.00,1.7500,0,,,,
105614,0,196.00,6.1369,1,,,,
105615,0,195.00,6.0833,1,,,,
105616,0,197.00,6.1726,1,,,,
105617,0,198.00,6.1250,1,,,,
105618,0,196.00,6.0060,1,,,,
105619,0,195.00,6.2024,1,,,,
105620,0,198.00,6.0833,1,,,,
105621,0,195.00,6.0774,1,,,,
105622,0,197.00,5.9940,1,,,,
105623,0,196.00,5.5774,1,,,,
105624,0,195.00,6.0595,1,,,,
105625,0,197.00,6.0417,1,,,,
105626,0,195.00,5.8036,1,,,,
105627,1,5.00,0.0000,0,,,,
105628,0,195.00,5.8571,1,,,,
105629,0,199.00,6.1250,1,,,,
105630,0,195.00,5.7798,1,,,,
105631,1,55.00,1.0238,0,,,,
105632,1,192.00,5.6964,0,,,,
105633,1,186.00,6.0357,0,,,,
105634,1,76.00,1.8214,0,,,,
105635,0,196.00,5.5119,1,,,,
105636,0,195.00,5.8869,1,,,,
105637,0,201.00,6.0595,1,,,,
105638,0,196.00,6.1429,1,,,,
105639,1,106.00,2.9524,0,,,,
105640,0,197.00,6.1607,1,,,,
105641,0,195.00,5.7738,1,,,,
105642,0,197.00,5.7619,1,,,,
105643,0,195.00,5.9226,1,,,,
105644,0,195.00,5.6190,1,,,,
105645,1,161.00,4.9167,0,,,,
105646,1,79.00,1.9583,0,,,,
105647,0,195.00,5.7976,1,,,,
105648,1,25.00,0.0238,0,,,,
105649,0,196.00,5.8274,1,,,,
105650,0,197.00,5.9583,1,,,,
105651,0,195.00,5.9643,1,,,,
105652,0,194.00,5.7500,1,,,,
105653,0,195.00,6.0536,1,,,,
105654,0,196.00,5.8810,1,,,,
105655,1,182.00,5.7857,0,,,,
105656,0,195.00,5.7143,1,,,,
105657,0,194.00,5.6726,1,,,,
105658,0,196.00,5.7619,1,,,,
105659,0,194.00,6.2202,1,,,,
105660,1,185.00,5.8036,0,,,,
105661,0,195.00,6.0952,1,,,,
105662,0,197.00,6.2024,1,,,,
105663,0,196.00,5.7798,1,,,,
105664,0,195.00,6.1071,1,,,,
105665,1,171.00,5.0595,0,,,,
105666,1,5.00,0.0000,0,,,,
105667,0,196.00,5.7798,1,,,,
105668,0,195.00,5.7976,1,,,,
105669,0,197.00,5.9167,1,,,,
105670,0,197.00,5.7976,1,,,,
105671,1,14.00,0.0000,0,,,,
105672,0,195.00,5.8214,1,,,,
105673,0,195.00,6.2143,1,,,,
105674,1,90.00,2.4405,0,,,,
105675,0,194.00,5.9405,1,,,,
105676,1,97.00,2.5655,0,,,,
105677,0,195.00,6.0655,1,,,,
105678,0,196.00,5.9821,1,,,,
105679,0,197.00,6.0774,1,,,,
105680,0,196.00,6.0357,1,,,,
105681,0,194.00,6.1071,1,,,,
105682,0,194.00,5.9048,1,,,,
105683,1,94.00,2.5298,0,,,,
105684,0,195.00,5.9762,1,,,,
105685,0,198.00,5.8631,1,,,,
105686,0,196.00,5.9107,1,,,,
105687,1,57.00,1.1131,0,,,,
105688,1,85.00,2.1131,0,,,,
105689,0,196.00,6.2381,1,,,,
105690,0,195.00,5.9702,1,,,,
105691,0,195.00,6.1131,1,,,,
105692,0,195.00,5.9345,1,,,,
105693,1,61.00,1.2738,0,,,,
105694,0,195.00,5.8750,1,,,,
105695,1,177.00,5.1607,0,,,,
105696,0,197.00,5.9345,1,,,,
105697,0,197.00,6.0417,1,,,,
105698,0,195.00,5.9821,1,,,,
105699,1,45.00,0.6964,0,,,,
105700,0,196.00,5.8750,1,,,,
105701,0,203.00,6.2738,1,,,,
105702,1,170.00,5.1250,0,,,,
105703,1,90.00,2.2440,0,,,,
105704,0,194.00,6.2798,1,,,,
105705,0,197.00,5.7560,1,,,,
105706,0,197.00,5.8988,1,,,,
105707,0,197.00,5.7798,1,,,,
105708,1,66.00,1.4226,0,,,,
105709,0,196.00,6.0417,1,,,,
105710,0,196.00,5.8750,1,,,,
105711,1,62.00,1.3750,0,,,,
105712,0,195.00,6.1131,1,,,,
105713,0,198.00,6.1250,1,,,,
105714,0,197.00,5.9048,1,,,,
105715,0,195.00,6.2738,1,,,,
105716,0,195.00,5.9583,1,,,,
105717,0,195.00,6.1726,1,,,,
105718,0,194.00,6.0060,1,,,,
105719,0,198.00,6.0000,1,,,,
105720,1,180.00,5.3810,0,,,,
105721,0,195.00,6.1488,1,,,,
105722,0,196.00,5.9167,1,,,,
105723,0,196.00,6.0238,1,,,,
105724,0,196.00,6.0417,1,,,,
105725,0,197.00,6.1607,1,,,,
105726,0,195.00,6.0952,1,,,,
105727,0,197.00,6.0238,1,,,,
105728,0,194.00,6.0893,1,,,,
105729,0,194.00,5.9167,1,,,,
105730,0,195.00,5.9345,1,,,,
105731,1,123.00,3.5893,0,,,,
105732,0,195.00,6.2619,1,,,,
105733,0,194.00,5.8988,1,,,,
105734,0,194.00,6.1071,1,,,,
105735,0,195.00,5.8929,1,,,,
105736,0,196.00,6.0119,1,,,,
105737,0,195.00,6.0714,1,,,,
105738,0,196.00,6.0417,1,,,,
105739,0,195.00,6.0833,1,,,,
105740,0,195.00,5.8393,1,,,,
105741,1,5.00,0.0000,0,,,,
105742,0,202.00,6.0536,1,,,,
105743,0,194.00,5.9107,1,,,,
105744,0,196.00,5.9464,1,,,,
105745,1,193.00,6.2440,0,,,,
105746,0,195.00,6.0476,1,,,,
105747,1,53.00,0.9940,0,,,,
105748,0,195.00,5.7440,1,,,,
105749,0,194.00,5.7976,1,,,,
105750,0,200.00,6.0952,1,,,,
105751,0,196.00,6.0417,1,,,,
105752,0,199.00,6.0000,1,,,,
105753,0,194.00,5.9940,1,,,,
105754,0,194.00,5.6250,1,,,,
105755,0,197.00,6.1369,1,,,,
105756,0,197.00,5.8333,1,,,,
105757,0,195.00,6.0060,1,,,,
105758,0,197.00,5.9524,1,,,,
105759,0,197.00,5.5655,1,,,,
105760,1,110.00,3.1964,0,,,,
105761,0,195.00,5.7321,1,,,,
105762,0,196.00,5.9226,1,,,,
105763,0,195.00,5.8512,1,,,,
105764,0,198.00,6.0774,1,,,,
105765,0,196.00,5.6369,1,,,,
105766,0,195.00,6.0060,1,,,,
105767,0,196.00,6.1310,1,,,,
105768,0,195.00,6.0119,1,,,,
105769,0,194.00,5.9762,1,,,,
105770,0,197.00,6.1071,1,,,,
105771,0,195.00,5.8155,1,,,,
105772,0,198.00,6.1429,1,,,,
105773,0,196.00,5.9702,1,,,,
105774,0,195.00,6.0595,1,,,,
105775,1,50.00,0.8036,0,,,,
105776,0,195.00,6.1369,1,,,,
105777,0,195.00,5.9107,1,,,,
105778,1,26.00,0.0179,0,,,,
105779,0,200.00,6.2083,1,,,,
105780,0,195.00,5.9702,1,,,,
105781,0,196.00,5.9524,1,,,,
105782,1,134.00,3.8512,0,,,,
105783,0,195.00,6.0060,1,,,,
105784,1,135.00,3.8095,0,,,,
105785,0,195.00,5.8631,1,,,,
105786,0,195.00,5.9524,1,,,,
105787,0,195.00,5.8214,1,,,,
105788,0,198.00,5.9405,1,,,,
105789,1,90.00,2.2560,0,,,,
105790,0,195.00,5.9107,1,,,,
105791,1,61.00,1.1667,0,,,,
105792,0,197.00,5.9107,1,,,,
105793,0,195.00,5.7679,1,,,,
105794,0,196.00,5.5060,1,,,,
105795,0,194.00,5.8929,1,,,,
105796,1,183.00,5.6905,0,,,,
105797,0,196.00,6.0774,1,,,,
105798,0,195.00,6.0536,1,,,,
105799,0,195.00,6.0833,1,,,,
105800,0,196.00,5.7619,1,,,,
105801,1,151.00,4.5893,0,,,,
105802,0,194.00,5.8988,1,,,,
105803,0,195.00,6.1071,1,,,,
105804,0,197.00,5.8929,1,,,,
105805,0,198.00,6.0357,1,,,,
105806,1,118.00,3.2857,0,,,,
105807,1,127.00,3.4702,0,,,,
105808,0,196.00,6.1845,1,,,,
105809,0,199.00,6.1250,1,,,,
105810,0,196.00,5.9107,1,,,,
105811,0,196.00,6.1607,1,,,,
105812,0,197.00,6.2024,1,,,,
105813,0,195.00,5.7381,1,,,,
105814,0,198.00,6.1190,1,,,,
105815,0,195.00,6.0952,1,,,,
105816,0,195.00,5.7619,1,,,,
105817,0,194.00,5.8750,1,,,,
105818,0,197.00,5.8690,1,,,,
105819,0,195.00,6.1310,1,,,,
105820,0,194.00,5.9762,1,,,,
105821,1,83.00,2.1310,0,,,,
105822,0,195.00,6.1310,1,,,,
105823,0,196.00,5.6310,1,,,,
105824,0,197.00,6.0893,1,,,,
105825,0,197.00,5.9762,1,,,,
105826,0,195.00,6.0357,1,,,,
105827,0,195.00,6.3036,1,,,,
105828,0,194.00,6.0536,1,,,,
105829,1,91.00,2.3036,0,,,,
105830,0,195.00,5.8988,1,,,,
105831,0,195.00,6.0060,1,,,,
105832,0,197.00,5.9762,1,,,,
105833,0,196.00,5.9762,1,,,,
105834,0,197.00,5.8750,1,,,,
105835,0,199.00,5.7679,1,,,,
105836,0,195.00,5.9405,1,,,,
105837,0,196.00,6.3512,1,,,,
105838,0,197.00,6.1667,1,,,,
105839,0,194.00,5.6845,1,,,,
105840,0,197.00,6.0417,1,,,,
105841,0,201.00,5.9464,1,,,,
105842,0,195.00,5.9464,1,,,,
105843,1,170.00,5.1845,0,,,,
105844,0,195.00,5.7917,1,,,,
105845,1,45.00,0.7024,0,,,,
105846,0,196.00,6.0893,1,,,,
105847,0,197.00,6.0000,1,,,,
105848,1,192.00,6.0595,0,,,,
105849,0,199.00,6.2798,1,,,,
105850,1,192.00,5.8155,0,,,,
105851,0,196.00,5.9940,1,,,,
105852,1,125.00,3.6012,0,,,,
105853,0,196.00,6.0179,1,,,,
105854,0,197.00,6.1012,1,,,,
105855,0,195.00,6.0119,1,,,,
105856,0,194.00,5.8512,1,,,,
105857,0,197.00,6.1190,1,,,,
105858,0,195.00,5.7440,1,,,,
105859,0,195.00,5.9762,1,,,,
105860,0,195.00,5.7798,1,,,,
105861,0,197.00,6.0893,1,,,,
105862,0,196.00,5.6071,1,,,,
105863,0,195.00,5.7381,1,,,,
105864,0,196.00,5.9286,1,,,,
105865,0,195.00,6.0357,1,,,,
105866,1,89.00,2.2381,0,,,,
105867,0,195.00,6.0655,1,,,,
105868,0,196.00,6.2738,1,,,,
105869,0,199.00,6.0536,1,,,,
105870,0,196.00,5.9464,1,,,,
105871,0,196.00,6.0714,1,,,,
105872,0,195.00,6.0595,1,,,,
105873,0,195.00,5.7143,1,,,,
105874,0,195.00,6.1786,1,,,,
105875,0,195.00,5.8929,1,,,,
105876,0,197.00,5.8571,1,,,,
105877,0,197.00,5.9048,1,,,,
105878,0,197.00,5.7917,1,,,,
105879,0,194.00,5.8036,1,,,,
105880,1,43.00,0.6012,0,,,,
105881,0,195.00,5.8095,1,,,,
105882,0,197.00,6.0238,1,,,,
105883,0,195.00,5.5893,1,,,,
105884,0,196.00,6.0357,1,,,,
105885,1,43.00,0.6548,0,,,,
105886,0,194.00,5.9345,1,,,,
105887,0,194.00,5.5595,1,,,,
105888,0,194.00,5.8929,1,,,,
105889,0,195.00,5.8810,1,,,,
105890,0,196.00,5.8571,1,,,,
105891,1,51.00,0.9405,0,,,,
105892,0,195.00,5.8214,1,,,,
105893,0,196.00,6.0655,1,,,,
105894,0,194.00,5.8750,1,,,,
105895,1,78.00,1.8810,0,,,,
105896,0,195.00,5.9048,1,,,,
105897,0,195.00,5.9643,1,,,,
105898,1,176.00,5.1726,0,,,,
105899,0,194.00,6.2381,1,,,,
105900,0,195.00,6.0774,1,,,,
105901,1,87.00,2.1905,0,,,,
105902,1,117.00,3.2976,0,,,,
105903,1,163.00,4.8333,0,,,,
105904,0,195.00,5.6845,1,,,,
105905,0,194.00,5.9048,1,,,,
105906,1,155.00,4.5952,0,,,,
105907,0,194.00,5.8988,1,,,,
105908,0,194.00,5.7321,1,,,,
105909,0,196.00,6.1845,1,,,,
105910,0,197.00,6.0476,1,,,,
105911,0,194.00,5.9762,1,,,,
105912,0,194.00,5.9643,1,,,,
105913,0,200.00,6.0060,1,,,,
105914,0,195.00,5.8274,1,,,,
105915,0,197.00,5.9167,1,,,,
105916,0,195.00,6.1071,1,,,,
105917,1,122.00,3.3274,0,,,,
105918,0,196.00,5.9345,1,,,,
105919,0,195.00,5.6250,1,,,,
105920,0,195.00,5.6369,1,,,,
105921,0,194.00,6.1250,1,,,,
105922,0,196.00,6.0714,1,,,,
105923,0,195.00,5.6607,1,,,,
105924,0,201.00,6.1548,1,,,,
105925,0,198.00,5.7262,1,,,,
105926,1,93.00,2.3452,0,,,,
105927,0,196.00,6.3214,1,,,,
105928,0,195.00,5.7917,1,,,,
105929,0,196.00,6.2143,1,,,,
105930,1,72.00,1.6905,0,,,,
105931,0,198.00,5.8571,1,,,,
105932,0,195.00,5.9286,1,,,,
105933,0,195.00,6.0417,1,,,,
105934,0,196.00,6.1131,1,,,,
105935,0,194.00,5.9762,1,,,,
105936,1,165.00,5.2798,0,,,,
105937,0,195.00,6.0595,1,,,,
105938,1,33.00,0.2976,0,,,,
105939,1,65.00,1.4524,0,,,,
105940,0,196.00,5.9048,1,,,,
105941,0,194.00,5.8869,1,,,,
105942,0,195.00,5.5536,1,,,,
105943,1,171.00,4.9226,0,,,,
105944,0,196.00,5.8869,1,,,,
105945,0,202.00,6.3214,1,,,,
105946,0,195.00,5.8214,1,,,,
105947,0,194.00,5.8452,1,,,,
105948,0,194.00,5.8274,1,,,,
105949,0,197.00,6.0179,1,,,,
105950,0,195.00,6.0238,1,,,,
105951,0,196.00,6.1845,1,,,,
105952,1,55.00,1.0417,0,,,,
105953,1,69.00,1.4702,0,,,,
105954,0,197.00,5.9881,1,,,,
105955,0,199.00,6.3214,1,,,,
105956,0,195.00,6.1607,1,,,,
105957,0,196.00,5.6548,1,,,,
105958,0,194.00,6.3333,1,,,,
105959,1,97.00,2.5060,0,,,,
105960,0,196.00,5.9881,1,,,,
105961,0,196.00,5.9762,1,,,,
105962,0,196.00,5.7440,1,,,,
105963,0,196.00,5.7381,1,,,,
105964,0,196.00,6.2560,1,,,,
105965,0,195.00,5.9405,1,,,,
105966,0,198.00,6.2857,1,,,,
105967,0,195.00,5.8810,1,,,,
105968,0,194.00,5.6607,1,,,,
105969,0,196.00,5.8690,1,,,,
105970,0,195.00,6.0952,1,,,,
105971,0,198.00,6.2857,1,,,,
105972,0,197.00,5.9643,1,,,,
105973,0,195.00,6.1071,1,,,,
105974,0,194.00,5.6488,1,,,,
105975,0,200.00,5.6369,1,,,,
105976,0,195.00,6.1548,1,,,,
105977,1,106.00,2.8810,0,,,,
105978,0,195.00,5.8988,1,,,,
105979,1,122.00,3.4286,0,,,,
105980,0,196.00,5.7083,1,,,,
105981,0,195.00,5.9821,1,,,,
105982,0,195.00,6.1429,1,,,,
105983,0,195.00,6.0595,1,,,,
105984,1,44.00,0.6845,0,,,,
105985,0,196.00,6.0179,1,,,,
105986,1,26.00,0.0298,0,,,,
105987,0,195.00,6.1488,1,,,,
105988,0,198.00,6.0476,1,,,,
105989,0,197.00,5.6429,1,,,,
105990,0,196.00,6.1131,1,,,,
105991,0,195.00,6.0952,1,,,,
105992,0,196.00,5.9048,1,,,,
105993,0,200.00,6.1548,1,,,,
105994,0,197.00,5.9048,1,,,,
105995,1,102.00,2.9167,0,,,,
105996,0,195.00,6.2440,1,,,,
105997,0,196.00,5.9762,1,,,,
105998,0,196.00,5.9643,1,,,,
105999,1,21.00,0.0000,0,,,,
106000,0,196.00,5.9345,1,,,,
106001,0,195.00,5.5595,1,,,,
106002,1,59.00,1.1369,0,,,,
106003,1,98.00,2.4226,0,,,,
106004,0,196.00,5.8869,1,,,,
106005,0,194.00,6.1726,1,,,,
106006,0,195.00,6.1429,1,,,,
106007,0,195.00,5.6726,1,,,,
106008,0,195.00,6.1667,1,,,,
106009,0,194.00,5.9821,1,,,,
106010,1,123.00,3.2619,0,,,,
106011,0,197.00,6.3155,1,,,,
106012,0,197.00,6.1310,1,,,,
106013,0,197.00,6.0298,1,,,,
106014,0,194.00,6.0060,1,,,,
106015,0,195.00,5.8274,1,,,,
106016,0,196.00,5.9345,1,,,,
106017,1,181.00,5.4345,0,,,,
106018,0,196.00,5.9286,1,,,,
106019,0,198.00,5.8631,1,,,,
106020,0,194.00,5.9940,1,,,,
106021,0,194.00,5.6667,1,,,,
106022,0,197.00,6.0357,1,,,,
106023,1,30.00,0.1726,0,,,,
106024,1,143.00,4.3452,0,,,,
106025,0,195.00,5.7798,1,,,,
106026,0,195.00,6.1548,1,,,,
106027,0,195.00,5.6310,1,,,,
106028,0,195.00,6.0714,1,,,,
106029,1,97.00,2.5714,0,,,,
106030,1,35.00,0.3869,0,,,,
106031,0,195.00,6.1488,1,,,,
106032,0,196.00,6.1726,1,,,,
106033,0,195.00,6.0833,1,,,,
106034,0,196.00,5.9048,1,,,,
106035,1,116.00,3.1845,0,,,,
106036,0,195.00,6.0774,1,,,,
106037,0,198.00,6.0238,1,,,,
106038,0,195.00,5.8810,1,,,,
106039,0,195.00,5.7262,1,,,,
106040,0,195.00,5.8988,1,,,,
106041,1,13.00,0.0000,0,,,,
106042,1,139.00,4.0119,0,,,,
106043,0,195.00,5.8690,1,,,,
106044,0,195.00,5.6726,1,,,,
106045,0,194.00,5.9583,1,,,,
106046,1,122.00,3.4524,0,,,,
106047,0,196.00,6.0119,1,,,,
106048,0,197.00,6.0179,1,,,,
106049,0,194.00,5.9048,1,,,,
106050,0,195.00,5.8988,1,,,,
106051,1,122.00,3.4643,0,,,,
106052,0,196.00,5.8988,1,,,,
106053,1,64.00,1.3810,0,,,,
106054,0,194.00,5.8571,1,,,,
106055,0,194.00,6.0119,1,,,,
106056,0,205.00,6.2440,1,,,,
106057,0,197.00,5.7679,1,,,,
106058,0,201.00,5.8155,1,,,,
106059,0,197.00,6.0060,1,,,,
106060,0,195.00,6.0833,1,,,,
106061,0,199.00,6.0119,1,,,,
106062,0,195.00,5.9345,1,,,,
106063,0,200.00,6.3214,1,,,,
106064,0,198.00,6.1845,1,,,,
106065,0,195.00,6.0714,1,,,,
106066,1,50.00,0.9286,0,,,,
106067,0,194.00,5.8036,1,,,,
106068,0,197.00,6.0774,1,,,,
106069,1,135.00,3.7917,0,,,,
106070,0,194.00,6.0595,1,,,,
106071,0,194.00,6.0060,1,,,,
106072,1,169.00,5.0893,0,,,,
106073,1,182.00,5.6429,0,,,,
106074,1,53.00,1.0714,0,,,,
106075,1,155.00,4.3750,0,,,,
106076,0,197.00,6.1250,1,,,,
106077,0,194.00,6.1548,1,,,,
106078,1,13.00,0.0000,0,,,,
106079,1,99.00,2.4643,0,,,,
106080,1,156.00,4.6548,0,,,,
106081,0,196.00,5.8690,1,,,,
106082,0,195.00,5.7857,1,,,,
106083,1,70.00,1.4405,0,,,,
106084,0,196.00,6.0060,1,,,,
106085,0,195.00,5.9821,1,,,,
106086,0,196.00,5.8155,1,,,,
106087,0,195.00,5.8393,1,,,,
106088,1,183.00,5.6310,0,,,,
106089,0,198.00,6.1071,1,,,,
106090,0,195.00,6.0119,1,,,,
106091,0,198.00,6.0357,1,,,,
106092,0,194.00,5.6607,1,,,,
106093,1,6.00,0.0000,0,,,,
106094,0,195.00,6.0238,1,,,,
106095,1,149.00,4.3631,0,,,,
106096,0,195.00,5.4405,1,,,,
106097,0,195.00,6.1012,1,,,,
106098,0,196.00,6.1190,1,,,,
106099,0,196.00,5.9821,1,,,,
106100,0,195.00,5.8155,1,,,,
106101,0,195.00,5.8631,1,,,,
106102,0,196.00,5.7440,1,,,,
106103,1,97.00,2.6071,0,,,,
106104,0,195.00,6.0357,1,,,,
106105,0,195.00,5.9048,1,,,,
106106,0,196.00,5.8274,1,,,,
106107,0,197.00,5.9583,1,,,,
106108,0,195.00,6.1190,1,,,,
106109,0,197.00,6.0000,1,,,,
106110,0,198.00,5.9345,1,,,,
106111,0,196.00,6.0536,1,,,,
106112,0,194.00,5.9881,1,,,,
106113,0,195.00,5.8571,1,,,,
106114,0,196.00,5.8214,1,,,,
106115,0,196.00,6.2381,1,,,,
106116,0,195.00,5.9881,1,,,,
106117,0,195.00,6.0655,1,,,,
106118,0,195.00,6.1369,1,,,,
106119,0,195.00,6.0595,1,,,,
106120,0,194.00,5.9524,1,,,,
106121,0,198.00,6.1964,1,,,,
106122,0,196.00,6.1488,1,,,,
106123,1,17.00,0.0000,0,,,,
106124,0,194.00,5.9821,1,,,,
106125,0,196.00,6.0000,1,,,,
106126,1,156.00,4.6429,0,,,,
106127,0,199.00,6.1131,1,,,,
106128,1,146.00,4.2798,0,,,,
106129,1,91.00,2.2917,0,,,,
106130,0,195.00,6.0119,1,,,,
106131,0,195.00,5.9583,1,,,,
106132,0,196.00,6.1190,1,,,,
106133,0,195.00,5.9762,1,,,,
106134,0,197.00,6.0595,1,,,,
106135,1,7.00,0.0000,0,,,,
106136,0,195.00,6.0536,1,,,,
106137,0,196.00,5.7976,1,,,,
106138,0,195.00,5.9048,1,,,,
106139,0,195.00,5.9643,1,,,,
106140,0,196.00,5.6905,1,,,,
106141,0,198.00,5.7619,1,,,,
106142,1,91.00,2.3631,0,,,,
106143,0,198.00,6.0774,1,,,,
106144,0,196.00,6.0357,1,,,,
106145,1,159.00,4.7500,0,,,,
106146,1,111.00,3.0595,0,,,,
106147,1,23.00,0.0000,0,,,,
106148,0,195.00,6.3571,1,,,,
106149,0,197.00,6.0833,1,,,,
106150,0,196.00,6.1548,1,,,,
106151,0,194.00,5.7917,1,,,,
106152,1,152.00,4.5536,0,,,,
106153,0,198.00,6.1429,1,,,,
106154,0,194.00,6.0417,1,,,,
106155,0,199.00,6.0238,1,,,,
106156,0,196.00,6.0119,1,,,,
106157,0,195.00,5.8393,1,,,,
106158,0,195.00,5.9583,1,,,,
106159,0,196.00,6.0179,1,,,,
106160,0,195.00,6.0476,1,,,,
106161,0,195.00,5.8869,1,,,,
106162,0,196.00,5.8036,1,,,,
106163,0,195.00,5.5774,1,,,,
106164,0,195.00,6.1488,1,,,,
106165,1,127.00,3.3036,0,,,,
106166,0,194.00,5.9940,1,,,,
106167,0,197.00,6.0238,1,,,,
106168,0,194.00,6.0655,1,,,,
106169,1,95.00,2.4821,0,,,,
106170,0,194.00,5.8988,1,,,,
106171,0,196.00,5.8214,1,,,,
106172,0,200.00,6.0536,1,,,,
106173,0,196.00,5.8393,1,,,,
106174,0,195.00,5.8690,1,,,,
106175,1,157.00,4.9286,0,,,,
106176,0,194.00,5.8810,1,,,,
106177,0,196.00,6.0000,1,,,,
106178,0,196.00,6.1131,1,,,,
106179,1,81.00,1.8333,0,,,,
106180,0,196.00,5.9405,1,,,,
106181,0,194.00,5.8214,1,,,,
106182,0,197.00,6.2440,1,,,,
106183,0,196.00,6.1607,1,,,,
106184,0,194.00,6.1607,1,,,,
106185,0,195.00,6.0893,1,,,,
106186,0,195.00,5.9345,1,,,,
106187,0,195.00,6.0774,1,,,,
106188,0,195.00,6.0476,1,,,,
106189,0,194.00,5.9643,1,,,,
