seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
733,0,0,393,1,5.0714,0.090
734,0,0,393,1,5.1845,0.095
735,0,0,393,1,5.3929,0.106
736,0,0,393,1,5.2976,0.098
737,0,0,393,1,5.0119,0.089
738,0,0,393,1,4.6548,0.079
739,0,0,393,1,5.1905,0.096
740,0,0,393,1,4.9107,0.088
741,0,0,393,1,4.6071,0.082
742,0,0,393,1,5.0298,0.089
743,0,0,393,1,5.0595,0.093
744,0,0,393,1,4.8512,0.086
745,0,0,393,1,4.8869,0.087
746,0,0,393,1,4.9643,0.090
747,0,0,393,1,5.0893,0.094
748,0,0,393,1,5.1905,0.095
749,0,0,393,1,5.0536,0.088
750,0,0,393,1,4.8393,0.085
751,0,0,393,1,4.8690,0.085
752,0,0,393,1,5.0179,0.089
753,0,0,393,1,5.1250,0.093
754,0,0,393,1,4.9583,0.088
755,0,0,393,1,4.7560,0.084
756,0,0,393,1,4.7440,0.083
757,0,0,393,1,4.9940,0.089
758,0,0,393,1,4.9464,0.089
759,0,0,393,1,4.9702,0.093
760,0,0,393,1,4.8512,0.086
761,0,0,393,1,5.3095,0.097
762,0,0,393,1,5.1845,0.099
763,0,0,393,1,5.0238,0.087
764,0,0,393,1,5.0476,0.092
765,0,0,393,1,5.2143,0.096
766,0,0,393,1,5.2679,0.098
767,0,0,393,1,4.9167,0.087
768,0,0,393,1,5.0357,0.092
769,0,0,393,1,4.9464,0.089
770,0,0,393,1,4.9345,0.087
771,0,0,393,1,5.0000,0.091
772,0,0,393,1,5.1369,0.090
773,0,0,393,1,4.9583,0.087
774,0,0,393,1,5.0774,0.095
775,0,0,393,1,5.1548,0.098
776,0,0,393,1,4.8810,0.087
777,0,0,393,1,4.7024,0.080
778,0,0,393,1,4.9881,0.088
779,0,0,393,1,4.9524,0.090
780,0,0,393,1,4.8452,0.086
781,0,0,393,1,4.9643,0.088
782,0,0,393,1,5.1905,0.097
783,0,0,393,1,5.1310,0.096
784,0,0,393,1,5.2143,0.095
785,0,0,393,1,5.0179,0.095
786,0,0,393,1,5.1488,0.094
787,0,0,393,1,5.0238,0.089
788,0,0,393,1,5.4345,0.106
789,0,0,393,1,5.1250,0.093
790,0,0,393,1,4.9762,0.099
791,0,0,393,1,5.0119,0.092
792,0,0,393,1,4.9940,0.092
793,0,0,393,1,4.9762,0.094
794,0,0,393,1,5.1548,0.092
795,0,0,393,1,4.8036,0.087
796,0,0,393,1,4.7738,0.086
797,0,0,393,1,4.9048,0.086
798,0,0,393,1,5.1131,0.094
799,0,0,393,1,4.7202,0.086
800,0,0,393,1,4.9821,0.090
801,0,0,393,1,5.2321,0.096
802,0,0,393,1,5.3571,0.097
803,0,0,393,1,4.8750,0.088
804,0,0,393,1,4.8929,0.085
805,0,0,393,1,5.1250,0.092
806,0,0,393,1,4.8571,0.083
807,0,0,393,1,4.9226,0.089
808,0,0,393,1,5.1786,0.096
809,0,0,393,1,5.0298,0.090
810,0,0,393,1,5.0179,0.091
811,0,0,393,1,5.0595,0.095
812,0,0,393,1,4.8929,0.088
813,0,0,393,1,4.8452,0.089
814,0,0,393,1,4.8631,0.091
815,0,0,393,1,4.6964,0.086
816,0,0,393,1,5.2083,0.100
817,0,0,393,1,5.0000,0.091
818,0,0,393,1,5.0655,0.095
819,0,0,393,1,4.7321,0.081
