seed,after_deadlock,after_dl_time,after_throughput,after_drained_clear,before_deadlock,before_dl_time,before_throughput,before_drained_clear
104676,0,193.00,4.6012,1,,,,
104677,0,193.00,4.1786,1,,,,
104678,0,193.00,3.9702,1,,,,
104679,0,193.00,3.9345,1,,,,
104680,0,193.00,4.0655,1,,,,
104681,0,193.00,3.9464,1,,,,
104682,0,193.00,4.0714,1,,,,
104683,0,193.00,4.1250,1,,,,
104684,0,193.00,3.9286,1,,,,
104685,0,193.00,3.7083,1,,,,
104686,0,193.00,3.8333,1,,,,
104687,0,193.00,3.8988,1,,,,
104688,0,192.00,4.2917,1,,,,
104689,0,193.00,4.0774,1,,,,
104690,0,193.00,3.9345,1,,,,
104691,0,193.00,3.9881,1,,,,
104692,0,193.00,4.0774,1,,,,
104693,0,193.00,4.0119,1,,,,
104694,0,192.00,3.8512,1,,,,
104695,0,193.00,4.2619,1,,,,
104696,0,192.00,4.1607,1,,,,
104697,0,193.00,3.9464,1,,,,
104698,0,193.00,3.9643,1,,,,
104699,0,193.00,4.4167,1,,,,
104700,0,193.00,3.9226,1,,,,
104701,0,193.00,4.0595,1,,,,
104702,0,193.00,3.9821,1,,,,
104703,0,192.00,4.0595,1,,,,
104704,0,193.00,4.0238,1,,,,
104705,0,194.00,4.1131,1,,,,
104706,0,194.00,3.9286,1,,,,
104707,0,193.00,3.8631,1,,,,
104708,0,193.00,3.7679,1,,,,
104709,0,193.00,3.9464,1,,,,
104710,0,193.00,3.8155,1,,,,
104711,0,193.00,4.2440,1,,,,
104712,0,193.00,4.0417,1,,,,
104713,0,193.00,4.2619,1,,,,
104714,0,193.00,3.8929,1,,,,
104715,0,192.00,3.7917,1,,,,
104716,0,193.00,3.9583,1,,,,
104717,0,193.00,4.0476,1,,,,
104718,0,193.00,4.1012,1,,,,
104719,0,193.00,4.1190,1,,,,
104720,0,193.00,3.9167,1,,,,
104721,0,193.00,4.1310,1,,,,
104722,0,193.00,4.1607,1,,,,
104723,0,193.00,4.0714,1,,,,
104724,0,193.00,3.8750,1,,,,
104725,0,193.00,3.9464,1,,,,
104726,0,193.00,3.9881,1,,,,
104727,0,193.00,4.0893,1,,,,
104728,0,192.00,4.2262,1,,,,
104729,0,193.00,4.0952,1,,,,
104730,0,193.00,3.8036,1,,,,
104731,0,193.00,4.1071,1,,,,
104732,0,193.00,3.9524,1,,,,
104733,0,193.00,3.9286,1,,,,
104734,0,193.00,4.0536,1,,,,
104735,0,193.00,3.8274,1,,,,
104736,0,193.00,4.2321,1,,,,
104737,0,192.00,3.8571,1,,,,
104738,0,193.00,3.8690,1,,,,
104739,0,193.00,3.8333,1,,,,
104740,0,193.00,3.8036,1,,,,
104741,0,193.00,3.6845,1,,,,
104742,0,192.00,4.0417,1,,,,
104743,0,193.00,4.1607,1,,,,
104744,0,193.00,3.9405,1,,,,
104745,0,193.00,3.9881,1,,,,
104746,0,193.00,4.0774,1,,,,
104747,0,193.00,4.1964,1,,,,
104748,0,193.00,4.1548,1,,,,
104749,0,193.00,3.8512,1,,,,
104750,0,193.00,4.1845,1,,,,
104751,0,194.00,3.8274,1,,,,
104752,0,193.00,4.2917,1,,,,
104753,0,193.00,4.3155,1,,,,
104754,0,193.00,4.1131,1,,,,
104755,0,193.00,3.9286,1,,,,
104756,0,193.00,4.1131,1,,,,
104757,0,193.00,3.7679,1,,,,
104758,0,193.00,4.3393,1,,,,
104759,0,193.00,4.1548,1,,,,
104760,0,193.00,3.8095,1,,,,
104761,0,193.00,4.1964,1,,,,
104762,0,192.00,4.1607,1,,,,
104763,0,193.00,3.9107,1,,,,
104764,0,193.00,3.9762,1,,,,
104765,0,193.00,3.9940,1,,,,
104766,0,193.00,4.0417,1,,,,
104767,0,193.00,3.9167,1,,,,
104768,0,192.00,4.0179,1,,,,
104769,0,192.00,3.8631,1,,,,
104770,0,192.00,3.8690,1,,,,
104771,0,193.00,4.1667,1,,,,
104772,0,193.00,3.8571,1,,,,
104773,0,193.00,4.1310,1,,,,
104774,0,193.00,4.0595,1,,,,
104775,0,193.00,3.8333,1,,,,
104776,0,193.00,4.1429,1,,,,
104777,0,193.00,3.6607,1,,,,
104778,0,192.00,4.0417,1,,,,
104779,0,193.00,3.7857,1,,,,
104780,0,192.00,4.0119,1,,,,
104781,0,192.00,4.1190,1,,,,
104782,0,193.00,3.9226,1,,,,
104783,0,193.00,4.1429,1,,,,
104784,0,193.00,3.7798,1,,,,
104785,0,193.00,3.8095,1,,,,
104786,0,192.00,4.1667,1,,,,
104787,0,192.00,4.0119,1,,,,
104788,0,193.00,3.9167,1,,,,
104789,0,192.00,4.0536,1,,,,
104790,0,193.00,3.8869,1,,,,
104791,0,193.00,3.9702,1,,,,
104792,0,193.00,3.8274,1,,,,
104793,0,192.00,3.9821,1,,,,
104794,0,193.00,4.1488,1,,,,
104795,0,193.00,3.9405,1,,,,
104796,0,193.00,4.0179,1,,,,
104797,0,193.00,3.9107,1,,,,
104798,0,192.00,3.8750,1,,,,
104799,0,192.00,3.9881,1,,,,
104800,0,193.00,4.1429,1,,,,
104801,0,193.00,4.3631,1,,,,
104802,0,193.00,3.7917,1,,,,
104803,0,193.00,4.1369,1,,,,
104804,0,193.00,4.1607,1,,,,
104805,0,193.00,4.0774,1,,,,
104806,0,192.00,3.8155,1,,,,
104807,0,193.00,4.0476,1,,,,
104808,0,193.00,4.2619,1,,,,
104809,0,193.00,3.8333,1,,,,
104810,0,193.00,4.0774,1,,,,
104811,0,193.00,4.2202,1,,,,
104812,0,193.00,4.0536,1,,,,
104813,0,193.00,4.0536,1,,,,
104814,0,193.00,3.8571,1,,,,
104815,0,193.00,4.0536,1,,,,
104816,0,193.00,4.0238,1,,,,
104817,0,193.00,3.9702,1,,,,
104818,0,194.00,3.9702,1,,,,
104819,0,192.00,3.9286,1,,,,
104820,0,193.00,3.8810,1,,,,
104821,0,193.00,4.2321,1,,,,
104822,0,193.00,3.7738,1,,,,
104823,0,193.00,4.2857,1,,,,
104824,0,193.00,4.0119,1,,,,
104825,0,193.00,3.9940,1,,,,
104826,0,193.00,3.8512,1,,,,
104827,0,193.00,3.7560,1,,,,
104828,0,193.00,4.0238,1,,,,
104829,0,193.00,3.7857,1,,,,
104830,0,193.00,4.0476,1,,,,
104831,0,192.00,4.0595,1,,,,
104832,0,193.00,4.0833,1,,,,
104833,0,193.00,4.1071,1,,,,
104834,0,193.00,3.9881,1,,,,
104835,0,193.00,4.0000,1,,,,
104836,0,193.00,4.1131,1,,,,
104837,0,193.00,3.9107,1,,,,
104838,0,193.00,4.2560,1,,,,
104839,0,193.00,3.8095,1,,,,
104840,0,194.00,3.9286,1,,,,
104841,0,193.00,3.7917,1,,,,
104842,0,193.00,3.8690,1,,,,
104843,0,193.00,3.8452,1,,,,
104844,0,192.00,3.9702,1,,,,
104845,0,193.00,4.1548,1,,,,
104846,0,193.00,3.9107,1,,,,
104847,0,193.00,3.7500,1,,,,
104848,0,193.00,3.8036,1,,,,
104849,0,192.00,4.3333,1,,,,
104850,0,193.00,3.9524,1,,,,
104851,0,193.00,4.0238,1,,,,
104852,0,192.00,3.6369,1,,,,
104853,0,193.00,4.1131,1,,,,
104854,0,193.00,3.9643,1,,,,
104855,0,193.00,3.9345,1,,,,
104856,0,193.00,4.0476,1,,,,
104857,0,192.00,4.2857,1,,,,
104858,0,193.00,3.8929,1,,,,
104859,0,193.00,3.9464,1,,,,
104860,0,193.00,3.9762,1,,,,
104861,0,193.00,3.6667,1,,,,
104862,0,192.00,3.7917,1,,,,
104863,0,194.00,3.7857,1,,,,
104864,0,193.00,4.2143,1,,,,
104865,0,193.00,3.9107,1,,,,
104866,0,193.00,4.1071,1,,,,
104867,0,193.00,4.1905,1,,,,
104868,0,193.00,4.0714,1,,,,
104869,0,193.00,3.9286,1,,,,
104870,0,192.00,3.8512,1,,,,
104871,0,193.00,3.9762,1,,,,
104872,0,193.00,4.1071,1,,,,
104873,0,193.00,3.9583,1,,,,
104874,0,193.00,3.9167,1,,,,
104875,0,193.00,3.7917,1,,,,
104876,0,193.00,4.1131,1,,,,
104877,0,193.00,3.9940,1,,,,
104878,0,193.00,3.8929,1,,,,
104879,0,192.00,3.8393,1,,,,
104880,0,193.00,3.7262,1,,,,
104881,0,192.00,4.0417,1,,,,
104882,0,193.00,4.1667,1,,,,
104883,0,193.00,4.1310,1,,,,
104884,0,193.00,3.9405,1,,,,
104885,0,193.00,3.9524,1,,,,
104886,0,193.00,3.7798,1,,,,
104887,0,193.00,4.0476,1,,,,
104888,0,192.00,4.0179,1,,,,
104889,0,193.00,3.9702,1,,,,
104890,0,193.00,3.7798,1,,,,
104891,0,193.00,4.1012,1,,,,
104892,0,193.00,3.9881,1,,,,
104893,0,193.00,4.0119,1,,,,
104894,0,193.00,3.6905,1,,,,
104895,0,193.00,4.0952,1,,,,
104896,0,193.00,3.8690,1,,,,
104897,0,193.00,4.2321,1,,,,
104898,0,193.00,3.9167,1,,,,
104899,0,192.00,3.8929,1,,,,
104900,0,193.00,4.1131,1,,,,
104901,0,193.00,3.9226,1,,,,
104902,0,193.00,3.9405,1,,,,
104903,0,193.00,3.8690,1,,,,
104904,0,193.00,4.0714,1,,,,
104905,0,193.00,3.9524,1,,,,
104906,0,193.00,3.9405,1,,,,
104907,0,193.00,3.9464,1,,,,
104908,0,193.00,4.1488,1,,,,
104909,0,193.00,4.1726,1,,,,
104910,0,193.00,4.0536,1,,,,
104911,0,192.00,4.1190,1,,,,
104912,0,193.00,4.0119,1,,,,
104913,0,193.00,4.0357,1,,,,
104914,0,193.00,4.1250,1,,,,
104915,0,193.00,3.9524,1,,,,
104916,0,193.00,4.0655,1,,,,
104917,0,193.00,4.1964,1,,,,
104918,0,193.00,4.1429,1,,,,
104919,0,193.00,4.0298,1,,,,
104920,0,193.00,3.9345,1,,,,
104921,0,193.00,4.0655,1,,,,
104922,0,193.00,4.2202,1,,,,
104923,0,193.00,4.0298,1,,,,
104924,0,193.00,4.2560,1,,,,
104925,0,193.00,4.2321,1,,,,
104926,0,193.00,3.9583,1,,,,
104927,0,193.00,4.1429,1,,,,
104928,0,192.00,4.0595,1,,,,
104929,0,193.00,3.8393,1,,,,
104930,0,193.00,4.0476,1,,,,
104931,0,192.00,4.1190,1,,,,
104932,0,193.00,4.1607,1,,,,
104933,0,193.00,3.8452,1,,,,
104934,0,193.00,4.2024,1,,,,
104935,0,193.00,4.0298,1,,,,
104936,0,193.00,4.1607,1,,,,
104937,0,193.00,4.1310,1,,,,
104938,0,193.00,3.9345,1,,,,
104939,0,193.00,3.9702,1,,,,
104940,0,192.00,3.7083,1,,,,
104941,0,192.00,4.0893,1,,,,
104942,0,193.00,4.2440,1,,,,
104943,0,193.00,4.0595,1,,,,
104944,0,193.00,4.0774,1,,,,
104945,0,193.00,4.0893,1,,,,
104946,0,193.00,4.1488,1,,,,
104947,0,193.00,4.0357,1,,,,
104948,0,192.00,4.0893,1,,,,
104949,0,193.00,4.1369,1,,,,
104950,0,193.00,4.0238,1,,,,
104951,0,193.00,4.2560,1,,,,
104952,0,192.00,4.1190,1,,,,
104953,0,193.00,3.8988,1,,,,
104954,0,193.00,4.0000,1,,,,
104955,0,193.00,4.0357,1,,,,
104956,0,193.00,4.1131,1,,,,
104957,0,193.00,4.0357,1,,,,
104958,0,193.00,3.9821,1,,,,
104959,0,193.00,4.0595,1,,,,
104960,0,192.00,3.8690,1,,,,
104961,0,193.00,4.0119,1,,,,
104962,0,193.00,4.1548,1,,,,
104963,0,193.00,3.9702,1,,,,
104964,0,192.00,4.0595,1,,,,
104965,0,193.00,4.2440,1,,,,
104966,0,193.00,3.7381,1,,,,
104967,0,193.00,4.3155,1,,,,
104968,0,192.00,4.0179,1,,,,
104969,0,193.00,3.8750,1,,,,
104970,0,193.00,4.0952,1,,,,
104971,0,193.00,4.0298,1,,,,
104972,0,192.00,3.9762,1,,,,
104973,0,192.00,3.7738,1,,,,
104974,0,192.00,4.3155,1,,,,
104975,0,192.00,3.9940,1,,,,
104976,0,193.00,4.2143,1,,,,
104977,0,193.00,3.8631,1,,,,
104978,0,193.00,4.0298,1,,,,
104979,0,192.00,4.0417,1,,,,
104980,0,193.00,4.1964,1,,,,
104981,0,193.00,4.0655,1,,,,
104982,0,192.00,4.1190,1,,,,
104983,0,193.00,3.9702,1,,,,
104984,0,193.00,3.9881,1,,,,
104985,0,193.00,3.8810,1,,,,
104986,0,193.00,3.8155,1,,,,
104987,0,193.00,3.9762,1,,,,
104988,0,193.00,4.1607,1,,,,
104989,0,193.00,3.9762,1,,,,
104990,0,193.00,3.9226,1,,,,
104991,0,193.00,3.8988,1,,,,
104992,0,193.00,4.4940,1,,,,
104993,0,193.00,3.9048,1,,,,
104994,0,193.00,3.8810,1,,,,
104995,0,193.00,4.2798,1,,,,
104996,0,193.00,3.9940,1,,,,
104997,0,192.00,3.9821,1,,,,
104998,0,193.00,3.7321,1,,,,
104999,0,193.00,3.9524,1,,,,
105000,0,193.00,4.0179,1,,,,
105001,0,192.00,4.4524,1,,,,
105002,0,193.00,4.3333,1,,,,
105003,0,192.00,3.8810,1,,,,
105004,0,192.00,3.8869,1,,,,
105005,0,193.00,3.8631,1,,,,
105006,0,192.00,3.8810,1,,,,
105007,0,193.00,4.0833,1,,,,
105008,0,192.00,3.8095,1,,,,
105009,0,193.00,4.2738,1,,,,
105010,0,193.00,3.7738,1,,,,
105011,0,193.00,3.8571,1,,,,
105012,0,194.00,3.7381,1,,,,
105013,0,193.00,4.1190,1,,,,
105014,0,193.00,4.3274,1,,,,
105015,0,192.00,3.7202,1,,,,
105016,0,193.00,4.3214,1,,,,
105017,0,193.00,4.1310,1,,,,
105018,0,192.00,3.7500,1,,,,
105019,0,193.00,4.0536,1,,,,
105020,0,192.00,4.0119,1,,,,
105021,0,192.00,4.0179,1,,,,
105022,0,193.00,3.8690,1,,,,
105023,0,193.00,4.2381,1,,,,
105024,0,193.00,3.9583,1,,,,
105025,0,193.00,4.0238,1,,,,
105026,0,193.00,4.0298,1,,,,
105027,0,193.00,3.9940,1,,,,
105028,0,192.00,3.9048,1,,,,
105029,0,193.00,3.8929,1,,,,
105030,0,193.00,4.0536,1,,,,
105031,0,193.00,3.9226,1,,,,
105032,0,193.00,4.0952,1,,,,
105033,0,192.00,3.9405,1,,,,
105034,0,194.00,4.3810,1,,,,
105035,0,193.00,3.8571,1,,,,
105036,0,192.00,4.1369,1,,,,
105037,0,193.00,4.0833,1,,,,
105038,0,193.00,3.9345,1,,,,
105039,0,193.00,3.8869,1,,,,
105040,0,194.00,4.0179,1,,,,
105041,0,193.00,3.8869,1,,,,
105042,0,193.00,3.7381,1,,,,
105043,0,193.00,3.8690,1,,,,
105044,0,193.00,3.8512,1,,,,
105045,0,193.00,4.0595,1,,,,
105046,0,193.00,4.0595,1,,,,
105047,0,193.00,3.7738,1,,,,
105048,0,193.00,4.0774,1,,,,
105049,0,193.00,4.1548,1,,,,
105050,0,193.00,4.1548,1,,,,
105051,0,193.00,4.0179,1,,,,
105052,0,193.00,3.7857,1,,,,
105053,0,192.00,3.9048,1,,,,
105054,0,193.00,3.9821,1,,,,
105055,0,193.00,3.9167,1,,,,
105056,0,192.00,3.8512,1,,,,
105057,0,192.00,3.9702,1,,,,
105058,0,193.00,3.9702,1,,,,
105059,0,193.00,4.0714,1,,,,
105060,0,193.00,4.4226,1,,,,
105061,0,193.00,3.9464,1,,,,
105062,0,193.00,3.8155,1,,,,
105063,0,193.00,3.6071,1,,,,
105064,0,193.00,4.2500,1,,,,
105065,0,193.00,4.0298,1,,,,
105066,0,193.00,3.6071,1,,,,
105067,0,193.00,3.9881,1,,,,
105068,0,192.00,4.0714,1,,,,
105069,0,193.00,3.9583,1,,,,
105070,0,193.00,3.8631,1,,,,
105071,0,193.00,3.9286,1,,,,
105072,0,193.00,3.9405,1,,,,
105073,0,193.00,3.8988,1,,,,
105074,0,193.00,4.1190,1,,,,
105075,0,192.00,3.7798,1,,,,
105076,0,192.00,3.6786,1,,,,
105077,0,192.00,4.0595,1,,,,
105078,0,193.00,3.8512,1,,,,
105079,0,193.00,4.0238,1,,,,
105080,0,193.00,4.4226,1,,,,
105081,0,193.00,4.2202,1,,,,
105082,0,193.00,4.0119,1,,,,
105083,0,193.00,4.0357,1,,,,
105084,0,193.00,3.8214,1,,,,
105085,0,193.00,4.1071,1,,,,
105086,0,193.00,3.8929,1,,,,
105087,0,193.00,3.8869,1,,,,
105088,0,193.00,3.8393,1,,,,
105089,0,192.00,4.0357,1,,,,
105090,0,193.00,4.2798,1,,,,
105091,0,192.00,3.8988,1,,,,
105092,0,193.00,4.1726,1,,,,
105093,0,192.00,4.0833,1,,,,
105094,0,192.00,3.8571,1,,,,
105095,0,193.00,4.2440,1,,,,
105096,0,193.00,4.0119,1,,,,
105097,0,193.00,4.1369,1,,,,
105098,0,193.00,3.8274,1,,,,
105099,0,193.00,3.7917,1,,,,
105100,0,193.00,4.0774,1,,,,
105101,0,193.00,4.2083,1,,,,
105102,0,193.00,3.8214,1,,,,
105103,0,192.00,3.9702,1,,,,
105104,0,192.00,3.9821,1,,,,
105105,0,193.00,3.9345,1,,,,
105106,0,193.00,3.8631,1,,,,
105107,0,192.00,4.0655,1,,,,
105108,0,193.00,3.9107,1,,,,
105109,0,193.00,3.9107,1,,,,
105110,0,193.00,3.8393,1,,,,
105111,0,193.00,4.0952,1,,,,
105112,0,193.00,4.3393,1,,,,
105113,0,193.00,3.7262,1,,,,
105114,0,193.00,4.0952,1,,,,
105115,0,192.00,3.7321,1,,,,
105116,0,193.00,3.7976,1,,,,
105117,0,193.00,4.1012,1,,,,
105118,0,192.00,4.0298,1,,,,
105119,0,193.00,3.9405,1,,,,
105120,0,193.00,3.6607,1,,,,
105121,0,192.00,3.7917,1,,,,
105122,0,192.00,3.9702,1,,,,
105123,0,193.00,3.8690,1,,,,
105124,0,193.00,4.1548,1,,,,
105125,0,193.00,3.9286,1,,,,
105126,0,193.00,3.8512,1,,,,
105127,0,193.00,3.9702,1,,,,
105128,0,192.00,4.3095,1,,,,
105129,0,193.00,4.0893,1,,,,
105130,0,193.00,3.7976,1,,,,
105131,0,193.00,3.8155,1,,,,
105132,0,193.00,3.7798,1,,,,
105133,0,192.00,4.1607,1,,,,
105134,0,192.00,4.0774,1,,,,
105135,0,193.00,4.0238,1,,,,
105136,0,193.00,4.2500,1,,,,
105137,0,193.00,4.2560,1,,,,
105138,0,193.00,3.9524,1,,,,
105139,0,192.00,3.6726,1,,,,
105140,0,193.00,4.1250,1,,,,
105141,0,193.00,3.9881,1,,,,
105142,0,193.00,4.2262,1,,,,
105143,0,193.00,3.9762,1,,,,
105144,0,193.00,3.8333,1,,,,
105145,0,193.00,3.8810,1,,,,
105146,0,193.00,4.2679,1,,,,
105147,0,193.00,4.2024,1,,,,
105148,0,193.00,3.9583,1,,,,
105149,0,193.00,3.9405,1,,,,
105150,0,193.00,4.0774,1,,,,
105151,0,193.00,4.1190,1,,,,
105152,0,193.00,3.8095,1,,,,
105153,0,193.00,3.6607,1,,,,
105154,0,193.00,4.0774,1,,,,
105155,0,193.00,3.7738,1,,,,
105156,0,193.00,3.9345,1,,,,
105157,0,193.00,4.1488,1,,,,
105158,0,192.00,3.7798,1,,,,
105159,0,193.00,4.1250,1,,,,
105160,0,193.00,3.8988,1,,,,
105161,0,193.00,4.2440,1,,,,
105162,0,193.00,4.0000,1,,,,
105163,0,193.00,4.2321,1,,,,
105164,0,192.00,4.0000,1,,,,
105165,0,193.00,4.0774,1,,,,
105166,0,193.00,3.7917,1,,,,
105167,0,192.00,3.8690,1,,,,
105168,0,193.00,3.9524,1,,,,
105169,0,193.00,3.8333,1,,,,
105170,0,193.00,4.1012,1,,,,
105171,0,192.00,4.0536,1,,,,
105172,0,193.00,3.6845,1,,,,
105173,0,193.00,3.7500,1,,,,
105174,0,193.00,4.1429,1,,,,
105175,0,192.00,4.1012,1,,,,
105176,0,192.00,4.1369,1,,,,
105177,0,193.00,4.0298,1,,,,
105178,0,193.00,4.1429,1,,,,
105179,0,193.00,3.7262,1,,,,
105180,0,192.00,4.4464,1,,,,
105181,0,193.00,3.9107,1,,,,
105182,0,192.00,4.1905,1,,,,
105183,0,193.00,3.8929,1,,,,
105184,0,193.00,3.6369,1,,,,
105185,0,193.00,3.8095,1,,,,
105186,0,192.00,3.8631,1,,,,
105187,0,192.00,3.8512,1,,,,
105188,0,193.00,3.9405,1,,,,
105189,0,192.00,3.9702,1,,,,
105190,0,192.00,4.1905,1,,,,
105191,0,193.00,4.1845,1,,,,
105192,0,193.00,4.2440,1,,,,
105193,0,192.00,3.7202,1,,,,
105194,0,193.00,4.1845,1,,,,
105195,0,193.00,4.1845,1,,,,
105196,0,193.00,3.8333,1,,,,
105197,0,193.00,4.1488,1,,,,
105198,0,192.00,3.9643,1,,,,
105199,0,193.00,4.2679,1,,,,
105200,0,193.00,3.9345,1,,,,
105201,0,193.00,3.5714,1,,,,
105202,0,192.00,3.8333,1,,,,
105203,0,193.00,3.9286,1,,,,
105204,0,193.00,4.1726,1,,,,
105205,0,192.00,3.9226,1,,,,
105206,0,193.00,4.3750,1,,,,
105207,0,192.00,4.0060,1,,,,
105208,0,193.00,4.2500,1,,,,
105209,0,192.00,4.0655,1,,,,
105210,0,193.00,3.9762,1,,,,
105211,0,193.00,3.9226,1,,,,
105212,0,193.00,3.8333,1,,,,
105213,0,192.00,4.0595,1,,,,
105214,0,192.00,3.9702,1,,,,
105215,0,192.00,3.9583,1,,,,
105216,0,193.00,4.1845,1,,,,
105217,0,192.00,3.9107,1,,,,
105218,0,192.00,4.0179,1,,,,
105219,0,193.00,4.0595,1,,,,
105220,0,192.00,3.8690,1,,,,
105221,0,192.00,3.8988,1,,,,
105222,0,193.00,4.2202,1,,,,
105223,0,193.00,4.0417,1,,,,
105224,0,193.00,3.7262,1,,,,
105225,0,192.00,3.7857,1,,,,
105226,0,193.00,3.9762,1,,,,
105227,0,193.00,4.0357,1,,,,
105228,0,193.00,4.0655,1,,,,
105229,0,193.00,3.8036,1,,,,
105230,0,193.00,3.7976,1,,,,
105231,0,193.00,3.9048,1,,,,
105232,0,192.00,4.1369,1,,,,
105233,0,192.00,3.8929,1,,,,
105234,0,193.00,3.9583,1,,,,
105235,0,193.00,4.0536,1,,,,
105236,0,192.00,3.8512,1,,,,
105237,0,192.00,4.1429,1,,,,
105238,0,193.00,4.2679,1,,,,
105239,0,193.00,3.7738,1,,,,
105240,0,193.00,4.0536,1,,,,
105241,0,192.00,4.1429,1,,,,
105242,0,192.00,4.2500,1,,,,
105243,0,193.00,4.2202,1,,,,
105244,0,192.00,4.0060,1,,,,
105245,0,193.00,4.0655,1,,,,
105246,0,193.00,4.1131,1,,,,
105247,0,193.00,3.9702,1,,,,
105248,0,193.00,3.9167,1,,,,
105249,0,193.00,4.2321,1,,,,
105250,0,193.00,3.9583,1,,,,
105251,0,193.00,4.2083,1,,,,
105252,0,193.00,3.8631,1,,,,
105253,0,193.00,4.1845,1,,,,
105254,0,193.00,4.1488,1,,,,
105255,0,193.00,4.0952,1,,,,
105256,0,193.00,4.0060,1,,,,
105257,0,193.00,3.9167,1,,,,
105258,0,193.00,3.9762,1,,,,
105259,0,193.00,3.8214,1,,,,
105260,0,193.00,3.9940,1,,,,
105261,0,193.00,3.9405,1,,,,
105262,0,193.00,3.8274,1,,,,
105263,0,193.00,3.9881,1,,,,
105264,0,193.00,3.7738,1,,,,
105265,0,193.00,4.0298,1,,,,
105266,0,193.00,3.9643,1,,,,
105267,0,193.00,3.7024,1,,,,
105268,0,192.00,4.1964,1,,,,
105269,0,193.00,4.1905,1,,,,
105270,0,193.00,4.3214,1,,,,
105271,0,193.00,3.6845,1,,,,
105272,0,193.00,4.1429,1,,,,
105273,0,192.00,3.8155,1,,,,
105274,0,193.00,4.3393,1,,,,
105275,0,193.00,3.8274,1,,,,
105276,0,192.00,3.9940,1,,,,
105277,0,192.00,4.0774,1,,,,
105278,0,193.00,4.3929,1,,,,
105279,0,193.00,3.8095,1,,,,
105280,0,193.00,4.0952,1,,,,
105281,0,192.00,3.7440,1,,,,
105282,0,192.00,3.9821,1,,,,
105283,0,193.00,4.0179,1,,,,
105284,0,193.00,3.7321,1,,,,
105285,0,193.00,3.9286,1,,,,
105286,0,193.00,3.7857,1,,,,
105287,0,193.00,4.0476,1,,,,
105288,0,193.00,4.0119,1,,,,
105289,0,193.00,3.7440,1,,,,
105290,0,192.00,4.1607,1,,,,
105291,0,193.00,4.0238,1,,,,
105292,0,193.00,3.9524,1,,,,
105293,0,192.00,3.7143,1,,,,
105294,0,193.00,3.7440,1,,,,
105295,0,193.00,4.2917,1,,,,
105296,0,193.00,4.0833,1,,,,
105297,0,193.00,3.9762,1,,,,
105298,0,193.00,3.9583,1,,,,
105299,0,193.00,3.7262,1,,,,
105300,0,192.00,4.1369,1,,,,
105301,0,193.00,3.8095,1,,,,
105302,0,192.00,3.8393,1,,,,
105303,0,192.00,4.0774,1,,,,
105304,0,193.00,3.8750,1,,,,
105305,0,193.00,4.0417,1,,,,
105306,0,193.00,4.0000,1,,,,
105307,0,192.00,4.4464,1,,,,
105308,0,193.00,3.8750,1,,,,
105309,0,192.00,3.8869,1,,,,
105310,0,192.00,4.3690,1,,,,
105311,0,193.00,4.1012,1,,,,
105312,0,192.00,4.1726,1,,,,
105313,0,193.00,3.8155,1,,,,
105314,0,193.00,4.1429,1,,,,
105315,0,193.00,3.6607,1,,,,
105316,0,192.00,3.8631,1,,,,
105317,0,193.00,4.0000,1,,,,
105318,0,193.00,4.0000,1,,,,
105319,0,192.00,3.9048,1,,,,
105320,0,192.00,4.2202,1,,,,
105321,0,193.00,3.9226,1,,,,
105322,0,193.00,3.9524,1,,,,
105323,0,193.00,3.8571,1,,,,
105324,0,193.00,3.9762,1,,,,
105325,0,193.00,3.8512,1,,,,
105326,0,192.00,3.9583,1,,,,
105327,0,193.00,3.9821,1,,,,
105328,0,193.00,4.2857,1,,,,
105329,0,193.00,4.0714,1,,,,
105330,0,192.00,4.2202,1,,,,
105331,0,193.00,4.1012,1,,,,
105332,0,193.00,3.9405,1,,,,
105333,0,193.00,4.0238,1,,,,
105334,0,193.00,3.8095,1,,,,
105335,0,193.00,3.9524,1,,,,
105336,0,192.00,4.0952,1,,,,
105337,0,192.00,3.8690,1,,,,
105338,0,193.00,3.8333,1,,,,
105339,0,193.00,3.9167,1,,,,
105340,0,193.00,4.0417,1,,,,
105341,0,192.00,3.8512,1,,,,
105342,0,192.00,4.0655,1,,,,
105343,0,193.00,4.3155,1,,,,
105344,0,193.00,4.1845,1,,,,
105345,0,193.00,3.9583,1,,,,
105346,0,193.00,4.2202,1,,,,
105347,0,192.00,4.2202,1,,,,
105348,0,194.00,4.0714,1,,,,
105349,0,193.00,3.9167,1,,,,
105350,0,193.00,4.0060,1,,,,
105351,0,192.00,4.1488,1,,,,
105352,0,193.00,4.1964,1,,,,
105353,0,193.00,3.8810,1,,,,
105354,0,193.00,3.8929,1,,,,
105355,0,192.00,4.1131,1,,,,
105356,0,192.00,3.9940,1,,,,
105357,0,193.00,3.7619,1,,,,
105358,0,193.00,3.6488,1,,,,
105359,0,193.00,3.9048,1,,,,
105360,0,193.00,3.7440,1,,,,
105361,0,192.00,4.1369,1,,,,
105362,0,193.00,4.0417,1,,,,
105363,0,193.00,3.8810,1,,,,
105364,0,192.00,4.1012,1,,,,
105365,0,193.00,4.0238,1,,,,
105366,0,193.00,4.1190,1,,,,
105367,0,193.00,4.0833,1,,,,
105368,0,193.00,3.8571,1,,,,
105369,0,193.00,4.1012,1,,,,
105370,0,193.00,4.2381,1,,,,
105371,0,193.00,4.0714,1,,,,
105372,0,192.00,3.9702,1,,,,
