iteration,deadlock_found,deadlock_time,new_constraints,constraint_details,total_constraints,trains_completed,trains_per_hr,avg_wait_time,avg_spawn_delay,sim_run_time,pruning_details
297,1,17.000000,1,dl_4297(4),4298,0,0.000000,0.000000,0.000000,0.038388,5>4[-T64]
298,1,17.000000,1,dl_4298(5),4299,0,0.000000,0.000000,0.000000,0.037510,
299,1,17.000000,1,dl_4299(5),4300,0,0.000000,0.000000,0.000000,0.037653,
300,1,17.000000,1,dl_4300(5),4301,0,0.000000,0.000000,0.000000,0.031844,
301,1,17.000000,1,dl_4301(4),4302,0,0.000000,0.000000,0.000000,0.039455,5>4[-T64]
302,1,17.000000,1,dl_4302(5),4303,0,0.000000,0.000000,0.000000,0.043494,
303,1,17.000000,1,dl_4303(5),4304,0,0.000000,0.000000,0.000000,0.038160,
304,1,17.000000,1,dl_4304(5),4305,0,0.000000,0.000000,0.000000,0.033235,
305,1,17.000000,1,dl_4305(4),4306,0,0.000000,0.000000,0.000000,0.033552,5>4[-T64]
306,1,17.000000,1,dl_4306(5),4307,0,0.000000,0.000000,0.000000,0.032939,
307,1,17.000000,1,dl_4307(5),4308,0,0.000000,0.000000,0.000000,0.034895,
308,1,17.000000,1,dl_4308(5),4309,0,0.000000,0.000000,0.000000,0.030660,
309,1,17.000000,1,dl_4309(4),4310,0,0.000000,0.000000,0.000000,0.031266,5>4[-T64]
310,1,17.000000,1,dl_4310(5),4311,0,0.000000,0.000000,0.000000,0.039760,
311,1,17.000000,1,dl_4311(5),4312,0,0.000000,0.000000,0.000000,0.052522,
312,1,17.000000,1,dl_4312(5),4313,0,0.000000,0.000000,0.000000,0.039216,
313,1,17.000000,1,dl_4313(4),4314,0,0.000000,0.000000,0.000000,0.042764,5>4[-T64]
314,1,17.000000,1,dl_4314(5),4315,0,0.000000,0.000000,0.000000,0.038155,
315,1,17.000000,1,dl_4315(5),4316,0,0.000000,0.000000,0.000000,0.046941,
316,1,17.000000,1,dl_4316(5),4317,0,0.000000,0.000000,0.000000,0.045876,
317,1,17.000000,1,dl_4317(4),4318,0,0.000000,0.000000,0.000000,0.045477,5>4[-T64]
318,1,17.000000,1,dl_4318(3),4319,0,0.000000,0.000000,0.000000,0.040079,4>3[-T63]
319,1,17.000000,1,dl_4319(3),4320,0,0.000000,0.000000,0.000000,0.045677,4>3[-T63]
320,1,17.000000,1,dl_4320(3),4321,0,0.000000,0.000000,0.000000,0.051837,4>3[-T63]
321,1,17.000000,1,dl_4321(2),4322,0,0.000000,0.000000,0.000000,0.043588,4>2[-T64|T63]
322,1,17.000000,1,dl_4322(4),4323,0,0.000000,0.000000,0.000000,0.040878,
323,1,17.000000,1,dl_4323(4),4324,0,0.000000,0.000000,0.000000,0.049672,
324,1,17.000000,1,dl_4324(4),4325,0,0.000000,0.000000,0.000000,0.066622,
325,1,17.000000,1,dl_4325(3),4326,0,0.000000,0.000000,0.000000,0.052468,3>2[-T64]
326,1,17.000000,1,dl_4326(4),4327,0,0.000000,0.000000,0.000000,0.044533,
327,1,17.000000,1,dl_4327(4),4328,0,0.000000,0.000000,0.000000,0.061965,
328,1,17.000000,1,dl_4328(4),4329,0,0.000000,0.000000,0.000000,0.045615,
329,1,17.000000,1,dl_4329(3),4330,0,0.000000,0.000000,0.000000,0.038833,3>2[-T64]
330,1,17.000000,1,dl_4330(4),4331,0,0.000000,0.000000,0.000000,0.044840,
331,1,17.000000,1,dl_4331(4),4332,0,0.000000,0.000000,0.000000,0.044389,
332,1,17.000000,1,dl_4332(4),4333,0,0.000000,0.000000,0.000000,0.041016,
333,1,17.000000,1,dl_4333(3),4334,0,0.000000,0.000000,0.000000,0.044057,4>3[-T64]
334,1,17.000000,1,dl_4334(4),4335,0,0.000000,0.000000,0.000000,0.035641,
335,1,17.000000,1,dl_4335(4),4336,0,0.000000,0.000000,0.000000,0.049989,
336,1,17.000000,1,dl_4336(4),4337,0,0.000000,0.000000,0.000000,0.050425,
337,1,17.000000,1,dl_4337(3),4338,0,0.000000,0.000000,0.000000,0.047079,4>3[-T64]
338,1,17.000000,1,dl_4338(4),4339,0,0.000000,0.000000,0.000000,0.038794,
339,1,17.000000,1,dl_4339(4),4340,0,0.000000,0.000000,0.000000,0.043645,
340,1,17.000000,1,dl_4340(4),4341,0,0.000000,0.000000,0.000000,0.043059,
341,1,17.000000,1,dl_4341(3),4342,0,0.000000,0.000000,0.000000,0.039054,4>3[-T64]
342,1,17.000000,1,dl_4342(3),4343,0,0.000000,0.000000,0.000000,0.033899,5>2[-T62|T70|T69]
343,1,17.000000,1,dl_4343(3),4344,0,0.000000,0.000000,0.000000,0.014118,5>2[-T62|T70|T69]
344,1,17.000000,1,dl_4344(3),4345,0,0.000000,0.000000,0.000000,0.013701,6>3[-T62|T70|T69]
345,1,17.000000,1,dl_4345(3),4346,0,0.000000,0.000000,0.000000,0.022227,6>3[-T62|T70|T69]
346,1,17.000000,1,dl_4346(3),4347,0,0.000000,0.000000,0.000000,0.035590,6>3[-T62|T70|T69]
347,1,17.000000,1,dl_4347(2),4348,0,0.000000,0.000000,0.000000,0.036010,5>2[-T62|T70|T69]
348,1,17.000000,1,dl_4348(3),4349,0,0.000000,0.000000,0.000000,0.033094,
349,1,17.000000,1,dl_4349(3),4350,0,0.000000,0.000000,0.000000,0.031551,
350,1,17.000000,1,dl_4350(3),4351,0,0.000000,0.000000,0.000000,0.030516,4>3[-T62]
351,1,17.000000,1,dl_4351(3),4352,0,0.000000,0.000000,0.000000,0.033183,4>3[-T62]
352,1,17.000000,1,dl_4352(3),4353,0,0.000000,0.000000,0.000000,0.035009,4>3[-T62]
353,1,17.000000,1,dl_4353(2),4354,0,0.000000,0.000000,0.000000,0.035455,4>2[-T62|T64]
354,1,17.000000,1,dl_4354(3),4355,0,0.000000,0.000000,0.000000,0.030989,3>2[-T62]
355,1,17.000000,1,dl_4355(3),4356,0,0.000000,0.000000,0.000000,0.035369,3>2[-T62]
356,1,17.000000,1,dl_4356(3),4357,0,0.000000,0.000000,0.000000,0.041994,4>3[-T62]
357,1,17.000000,1,dl_4357(3),4358,0,0.000000,0.000000,0.000000,0.040847,4>3[-T62]
358,1,17.000000,1,dl_4358(3),4359,0,0.000000,0.000000,0.000000,0.035893,4>3[-T62]
359,1,17.000000,1,dl_4359(2),4360,0,0.000000,0.000000,0.000000,0.031221,4>2[-T62|T64]
360,1,17.000000,1,dl_4360(4),4361,0,0.000000,0.000000,0.000000,0.033229,5>2[-T63|T62|T60]
361,1,17.000000,1,dl_4361(4),4362,0,0.000000,0.000000,0.000000,0.032408,5>2[-T63|T62|T60]
362,1,17.000000,1,dl_4362(4),4363,0,0.000000,0.000000,0.000000,0.031649,6>3[-T63|T62|T60]
363,1,17.000000,1,dl_4363(4),4364,0,0.000000,0.000000,0.000000,0.046220,5>3[-T62|T60]
364,1,17.000000,1,dl_4364(4),4365,0,0.000000,0.000000,0.000000,0.033756,5>3[-T62|T60]
365,1,17.000000,1,dl_4365(3),4366,0,0.000000,0.000000,0.000000,0.013618,5>2[-T63|T62|T60]
366,1,17.000000,1,dl_4366(4),4367,0,0.000000,0.000000,0.000000,0.019396,4>2[-T62|T60]
367,1,17.000000,1,dl_4367(4),4368,0,0.000000,0.000000,0.000000,0.039788,4>2[-T62|T60]
368,1,17.000000,1,dl_4368(4),4369,0,0.000000,0.000000,0.000000,0.035618,6>3[-T63|T62|T60]
369,1,17.000000,1,dl_4369(4),4370,0,0.000000,0.000000,0.000000,0.031033,6>3[-T63|T62|T60]
370,1,17.000000,1,dl_4370(4),4371,0,0.000000,0.000000,0.000000,0.029239,6>3[-T63|T62|T60]
371,1,17.000000,1,dl_4371(3),4372,0,0.000000,0.000000,0.000000,0.040302,6>2[-T63|T62|T60|T64]
372,1,17.000000,1,dl_4372(4),4373,0,0.000000,0.000000,0.000000,0.030899,5>2[-T63|T62|T60]
373,1,17.000000,1,dl_4373(4),4374,0,0.000000,0.000000,0.000000,0.033814,5>2[-T63|T62|T60]
374,1,17.000000,1,dl_4374(4),4375,0,0.000000,0.000000,0.000000,0.032256,6>3[-T63|T62|T60]
375,1,17.000000,1,dl_4375(4),4376,0,0.000000,0.000000,0.000000,0.029610,6>3[-T63|T62|T60]
376,1,17.000000,1,dl_4376(4),4377,0,0.000000,0.000000,0.000000,0.033002,6>3[-T63|T62|T60]
377,1,17.000000,1,dl_4377(3),4378,0,0.000000,0.000000,0.000000,0.048702,6>2[-T63|T62|T60|T64]
378,1,17.000000,1,dl_4378(4),4379,0,0.000000,0.000000,0.000000,0.041758,4>2[-T67|T65]
379,1,17.000000,1,dl_4379(4),4380,0,0.000000,0.000000,0.000000,0.029740,5>3[-T67|T65]
380,1,17.000000,1,dl_4380(6),4381,0,0.000000,0.000000,0.000000,0.013430,
381,1,17.000000,1,dl_4381(4),4382,0,0.000000,0.000000,0.000000,0.031960,4>2[-T67|T65]
382,1,17.000000,1,dl_4382(4),4383,0,0.000000,0.000000,0.000000,0.035864,5>3[-T67|T65]
383,1,17.000000,1,dl_4383(6),4384,0,0.000000,0.000000,0.000000,0.033154,
384,1,17.000000,1,dl_4384(4),4385,0,0.000000,0.000000,0.000000,0.029175,5>3[-T67|T65]
385,1,17.000000,1,dl_4385(6),4386,0,0.000000,0.000000,0.000000,0.032241,
386,1,17.000000,1,dl_4386(6),4387,0,0.000000,0.000000,0.000000,0.029564,
387,1,17.000000,1,dl_4387(6),4388,0,0.000000,0.000000,0.000000,0.031823,
388,1,17.000000,1,dl_4388(6),4389,0,0.000000,0.000000,0.000000,0.035427,
389,1,17.000000,1,dl_4389(6),4390,0,0.000000,0.000000,0.000000,0.032164,
390,1,17.000000,1,dl_4390(6),4391,0,0.000000,0.000000,0.000000,0.032489,
391,1,17.000000,1,dl_4391(6),4392,0,0.000000,0.000000,0.000000,0.030866,
392,1,17.000000,1,dl_4392(6),4393,0,0.000000,0.000000,0.000000,0.034600,
393,1,17.000000,1,dl_4393(6),4394,0,0.000000,0.000000,0.000000,0.034121,
394,1,17.000000,1,dl_4394(6),4395,0,0.000000,0.000000,0.000000,0.032152,
395,1,17.000000,1,dl_4395(5),4396,0,0.000000,0.000000,0.000000,0.036524,
396,1,17.000000,1,dl_4396(5),4397,0,0.000000,0.000000,0.000000,0.032144,
397,1,17.000000,1,dl_4397(5),4398,0,0.000000,0.000000,0.000000,0.045591,
398,1,17.000000,1,dl_4398(5),4399,0,0.000000,0.000000,0.000000,0.045531,
399,1,17.000000,1,dl_4399(5),4400,0,0.000000,0.000000,0.000000,0.049865,
400,1,17.000000,1,dl_4400(5),4401,0,0.000000,0.000000,0.000000,0.036263,
401,1,17.000000,1,dl_4401(5),4402,0,0.000000,0.000000,0.000000,0.038236,
402,1,17.000000,1,dl_4402(5),4403,0,0.000000,0.000000,0.000000,0.036478,
403,1,17.000000,1,dl_4403(5),4404,0,0.000000,0.000000,0.000000,0.039228,
404,1,17.000000,1,dl_4404(3),4405,0,0.000000,0.000000,0.000000,0.038902,5>2[-T67|T63|T65]
405,1,17.000000,1,dl_4405(4),4406,0,0.000000,0.000000,0.000000,0.037017,
406,1,17.000000,1,dl_4406(4),4407,0,0.000000,0.000000,0.000000,0.039836,
407,1,17.000000,1,dl_4407(4),4408,0,0.000000,0.000000,0.000000,0.046853,
408,1,17.000000,1,dl_4408(4),4409,0,0.000000,0.000000,0.000000,0.043114,
409,1,17.000000,1,dl_4409(4),4410,0,0.000000,0.000000,0.000000,0.047486,
410,1,17.000000,1,dl_4410(3),4411,0,0.000000,0.000000,0.000000,0.040585,3>2[-T62]
411,1,17.000000,1,dl_4411(4),4412,0,0.000000,0.000000,0.000000,0.033749,5>2[-T63|T62|T60]
412,1,17.000000,1,dl_4412(4),4413,0,0.000000,0.000000,0.000000,0.038673,4>2[-T67|T65]
413,1,17.000000,1,dl_4413(4),4414,0,0.000000,0.000000,0.000000,0.039067,5>3[-T67|T65]
414,1,17.000000,1,dl_4414(6),4415,0,0.000000,0.000000,0.000000,0.039379,
415,1,17.000000,1,dl_4415(4),4416,0,0.000000,0.000000,0.000000,0.051524,4>2[-T67|T65]
416,1,17.000000,1,dl_4416(4),4417,0,0.000000,0.000000,0.000000,0.040848,5>3[-T67|T65]
417,1,17.000000,1,dl_4417(6),4418,0,0.000000,0.000000,0.000000,0.042481,
418,1,17.000000,1,dl_4418(4),4419,0,0.000000,0.000000,0.000000,0.035324,5>3[-T67|T65]
419,1,17.000000,1,dl_4419(6),4420,0,0.000000,0.000000,0.000000,0.040410,
420,1,17.000000,1,dl_4420(6),4421,0,0.000000,0.000000,0.000000,0.040587,
421,1,17.000000,1,dl_4421(6),4422,0,0.000000,0.000000,0.000000,0.057591,
422,1,17.000000,1,dl_4422(6),4423,0,0.000000,0.000000,0.000000,0.049091,
423,1,17.000000,1,dl_4423(6),4424,0,0.000000,0.000000,0.000000,0.045605,
424,1,17.000000,1,dl_4424(6),4425,0,0.000000,0.000000,0.000000,0.054014,
425,1,17.000000,1,dl_4425(6),4426,0,0.000000,0.000000,0.000000,0.064162,
426,1,17.000000,1,dl_4426(6),4427,0,0.000000,0.000000,0.000000,0.076795,
427,1,17.000000,1,dl_4427(6),4428,0,0.000000,0.000000,0.000000,0.043449,
428,1,17.000000,1,dl_4428(6),4429,0,0.000000,0.000000,0.000000,0.038537,
429,1,17.000000,1,dl_4429(5),4430,0,0.000000,0.000000,0.000000,0.040410,
430,1,17.000000,1,dl_4430(5),4431,0,0.000000,0.000000,0.000000,0.051038,
431,1,17.000000,1,dl_4431(5),4432,0,0.000000,0.000000,0.000000,0.039981,
432,1,17.000000,1,dl_4432(5),4433,0,0.000000,0.000000,0.000000,0.046840,
433,1,17.000000,1,dl_4433(5),4434,0,0.000000,0.000000,0.000000,0.044401,
434,1,17.000000,1,dl_4434(5),4435,0,0.000000,0.000000,0.000000,0.038981,
435,1,17.000000,1,dl_4435(5),4436,0,0.000000,0.000000,0.000000,0.034558,
436,1,17.000000,1,dl_4436(5),4437,0,0.000000,0.000000,0.000000,0.033248,
437,1,17.000000,1,dl_4437(5),4438,0,0.000000,0.000000,0.000000,0.034204,
438,1,17.000000,1,dl_4438(3),4439,0,0.000000,0.000000,0.000000,0.033987,5>2[-T67|T63|T65]
439,1,17.000000,1,dl_4439(4),4440,0,0.000000,0.000000,0.000000,0.033655,
440,1,17.000000,1,dl_4440(4),4441,0,0.000000,0.000000,0.000000,0.033324,
441,1,17.000000,1,dl_4441(4),4442,0,0.000000,0.000000,0.000000,0.039279,
442,1,17.000000,1,dl_4442(4),4443,0,0.000000,0.000000,0.000000,0.036493,
443,1,17.000000,1,dl_4443(4),4444,0,0.000000,0.000000,0.000000,0.044518,
444,1,17.000000,1,dl_4444(3),4445,0,0.000000,0.000000,0.000000,0.038035,3>2[-T62]
445,1,17.000000,1,dl_4445(4),4446,0,0.000000,0.000000,0.000000,0.037948,5>2[-T63|T62|T60]
446,1,17.000000,1,dl_4446(4),4447,0,0.000000,0.000000,0.000000,0.036688,5>3[-T67|T65]
447,1,17.000000,1,dl_4447(4),4448,0,0.000000,0.000000,0.000000,0.043057,5>3[-T67|T65]
448,1,17.000000,1,dl_4448(4),4449,0,0.000000,0.000000,0.000000,0.047182,5>3[-T67|T65]
449,1,17.000000,1,dl_4449(3),4450,0,0.000000,0.000000,0.000000,0.038669,5>2[-T67|T64|T65]
450,1,17.000000,1,dl_4450(4),4451,0,0.000000,0.000000,0.000000,0.034597,6>4[-T67|T65]
451,1,17.000000,1,dl_4451(4),4452,0,0.000000,0.000000,0.000000,0.043116,6>4[-T67|T65]
452,1,17.000000,1,dl_4452(4),4453,0,0.000000,0.000000,0.000000,0.035243,6>4[-T67|T65]
453,1,17.000000,1,dl_4453(3),4454,0,0.000000,0.000000,0.000000,0.032738,6>3[-T67|T64|T65]
454,1,17.000000,1,dl_4454(6),4455,0,0.000000,0.000000,0.000000,0.051887,
455,1,17.000000,1,dl_4455(6),4456,0,0.000000,0.000000,0.000000,0.039656,
456,1,17.000000,1,dl_4456(6),4457,0,0.000000,0.000000,0.000000,0.041967,
457,1,17.000000,1,dl_4457(5),4458,0,0.000000,0.000000,0.000000,0.046833,5>4[-T64]
458,1,17.000000,1,dl_4458(4),4459,0,0.000000,0.000000,0.000000,0.036743,5>3[-T67|T65]
459,1,17.000000,1,dl_4459(4),4460,0,0.000000,0.000000,0.000000,0.034123,5>3[-T67|T65]
460,1,17.000000,1,dl_4460(4),4461,0,0.000000,0.000000,0.000000,0.040302,5>3[-T67|T65]
461,1,17.000000,1,dl_4461(3),4462,0,0.000000,0.000000,0.000000,0.037188,5>2[-T67|T64|T65]
462,1,17.000000,1,dl_4462(4),4463,0,0.000000,0.000000,0.000000,0.037929,6>4[-T67|T65]
463,1,17.000000,1,dl_4463(4),4464,0,0.000000,0.000000,0.000000,0.041639,6>4[-T67|T65]
464,1,17.000000,1,dl_4464(4),4465,0,0.000000,0.000000,0.000000,0.045120,6>4[-T67|T65]
465,1,17.000000,1,dl_4465(3),4466,0,0.000000,0.000000,0.000000,0.040874,6>3[-T67|T64|T65]
466,1,17.000000,1,dl_4466(6),4467,0,0.000000,0.000000,0.000000,0.038699,
467,1,17.000000,1,dl_4467(6),4468,0,0.000000,0.000000,0.000000,0.033933,
468,1,17.000000,1,dl_4468(6),4469,0,0.000000,0.000000,0.000000,0.046998,
469,1,17.000000,1,dl_4469(5),4470,0,0.000000,0.000000,0.000000,0.038446,5>4[-T64]
470,1,17.000000,1,dl_4470(4),4471,0,0.000000,0.000000,0.000000,0.041411,6>4[-T67|T65]
471,1,17.000000,1,dl_4471(4),4472,0,0.000000,0.000000,0.000000,0.040122,6>4[-T67|T65]
472,1,17.000000,1,dl_4472(4),4473,0,0.000000,0.000000,0.000000,0.038418,6>4[-T67|T65]
473,1,17.000000,1,dl_4473(3),4474,0,0.000000,0.000000,0.000000,0.039280,6>3[-T67|T64|T65]
474,1,17.000000,1,dl_4474(6),4475,0,0.000000,0.000000,0.000000,0.039697,
475,1,17.000000,1,dl_4475(6),4476,0,0.000000,0.000000,0.000000,0.039092,
476,1,17.000000,1,dl_4476(6),4477,0,0.000000,0.000000,0.000000,0.035208,
477,1,17.000000,1,dl_4477(5),4478,0,0.000000,0.000000,0.000000,0.034195,5>4[-T64]
478,1,17.000000,1,dl_4478(6),4479,0,0.000000,0.000000,0.000000,0.033495,
479,1,17.000000,1,dl_4479(6),4480,0,0.000000,0.000000,0.000000,0.036064,
480,1,17.000000,1,dl_4480(6),4481,0,0.000000,0.000000,0.000000,0.036373,
481,1,17.000000,1,dl_4481(5),4482,0,0.000000,0.000000,0.000000,0.040330,5>4[-T64]
482,1,17.000000,1,dl_4482(6),4483,0,0.000000,0.000000,0.000000,0.046423,
483,1,17.000000,1,dl_4483(6),4484,0,0.000000,0.000000,0.000000,0.043934,
484,1,17.000000,1,dl_4484(6),4485,0,0.000000,0.000000,0.000000,0.035586,
485,1,17.000000,1,dl_4485(5),4486,0,0.000000,0.000000,0.000000,0.037653,5>4[-T64]
486,1,17.000000,1,dl_4486(6),4487,0,0.000000,0.000000,0.000000,0.050488,
487,1,17.000000,1,dl_4487(6),4488,0,0.000000,0.000000,0.000000,0.051762,
488,1,17.000000,1,dl_4488(6),4489,0,0.000000,0.000000,0.000000,0.035515,
489,1,17.000000,1,dl_4489(5),4490,0,0.000000,0.000000,0.000000,0.035891,5>4[-T64]
490,1,17.000000,1,dl_4490(6),4491,0,0.000000,0.000000,0.000000,0.033454,
491,1,17.000000,1,dl_4491(6),4492,0,0.000000,0.000000,0.000000,0.038129,
492,1,17.000000,1,dl_4492(6),4493,0,0.000000,0.000000,0.000000,0.034313,
493,1,17.000000,1,dl_4493(5),4494,0,0.000000,0.000000,0.000000,0.039234,5>4[-T64]
494,1,17.000000,1,dl_4494(6),4495,0,0.000000,0.000000,0.000000,0.034454,
495,1,17.000000,1,dl_4495(6),4496,0,0.000000,0.000000,0.000000,0.048900,
496,1,17.000000,1,dl_4496(6),4497,0,0.000000,0.000000,0.000000,0.043805,
497,1,17.000000,1,dl_4497(5),4498,0,0.000000,0.000000,0.000000,0.036132,5>4[-T64]
498,1,17.000000,1,dl_4498(6),4499,0,0.000000,0.000000,0.000000,0.049170,
499,1,17.000000,1,dl_4499(6),4500,0,0.000000,0.000000,0.000000,0.044676,
500,1,17.000000,1,dl_4500(6),4501,0,0.000000,0.000000,0.000000,0.047840,
501,1,17.000000,1,dl_4501(5),4502,0,0.000000,0.000000,0.000000,0.042871,5>4[-T64]
502,1,17.000000,1,dl_4502(6),4503,0,0.000000,0.000000,0.000000,0.036046,
503,1,17.000000,1,dl_4503(6),4504,0,0.000000,0.000000,0.000000,0.035107,
504,1,17.000000,1,dl_4504(6),4505,0,0.000000,0.000000,0.000000,0.046386,
505,1,17.000000,1,dl_4505(5),4506,0,0.000000,0.000000,0.000000,0.036764,5>4[-T64]
506,1,17.000000,1,dl_4506(6),4507,0,0.000000,0.000000,0.000000,0.035742,
507,1,17.000000,1,dl_4507(6),4508,0,0.000000,0.000000,0.000000,0.033125,
508,1,17.000000,1,dl_4508(6),4509,0,0.000000,0.000000,0.000000,0.035049,
509,1,17.000000,1,dl_4509(5),4510,0,0.000000,0.000000,0.000000,0.039093,5>4[-T64]
510,1,17.000000,1,dl_4510(6),4511,0,0.000000,0.000000,0.000000,0.038185,
511,1,17.000000,1,dl_4511(6),4512,0,0.000000,0.000000,0.000000,0.032707,
512,1,17.000000,1,dl_4512(6),4513,0,0.000000,0.000000,0.000000,0.035761,
513,1,17.000000,1,dl_4513(5),4514,0,0.000000,0.000000,0.000000,0.039992,5>4[-T64]
514,1,17.000000,1,dl_4514(5),4515,0,0.000000,0.000000,0.000000,0.035287,
515,1,17.000000,1,dl_4515(5),4516,0,0.000000,0.000000,0.000000,0.032871,
516,1,17.000000,1,dl_4516(5),4517,0,0.000000,0.000000,0.000000,0.030682,
517,1,17.000000,1,dl_4517(4),4518,0,0.000000,0.000000,0.000000,0.038494,5>4[-T64]
518,1,17.000000,1,dl_4518(5),4519,0,0.000000,0.000000,0.000000,0.038071,
519,1,17.000000,1,dl_4519(5),4520,0,0.000000,0.000000,0.000000,0.053089,
520,1,17.000000,1,dl_4520(5),4521,0,0.000000,0.000000,0.000000,0.036002,
521,1,17.000000,1,dl_4521(4),4522,0,0.000000,0.000000,0.000000,0.030116,5>4[-T64]
522,1,17.000000,1,dl_4522(5),4523,0,0.000000,0.000000,0.000000,0.033169,
523,1,17.000000,1,dl_4523(5),4524,0,0.000000,0.000000,0.000000,0.034825,
524,1,17.000000,1,dl_4524(5),4525,0,0.000000,0.000000,0.000000,0.042383,
525,1,17.000000,1,dl_4525(4),4526,0,0.000000,0.000000,0.000000,0.033106,5>4[-T64]
526,1,17.000000,1,dl_4526(5),4527,0,0.000000,0.000000,0.000000,0.031557,
527,1,17.000000,1,dl_4527(5),4528,0,0.000000,0.000000,0.000000,0.014205,
528,1,17.000000,1,dl_4528(5),4529,0,0.000000,0.000000,0.000000,0.029890,
529,1,17.000000,1,dl_4529(4),4530,0,0.000000,0.000000,0.000000,0.031381,5>4[-T64]
530,1,17.000000,1,dl_4530(5),4531,0,0.000000,0.000000,0.000000,0.015020,
531,1,17.000000,1,dl_4531(5),4532,0,0.000000,0.000000,0.000000,0.014046,
532,1,17.000000,1,dl_4532(5),4533,0,0.000000,0.000000,0.000000,0.020778,
533,1,17.000000,1,dl_4533(4),4534,0,0.000000,0.000000,0.000000,0.034700,5>4[-T64]
534,1,17.000000,1,dl_4534(5),4535,0,0.000000,0.000000,0.000000,0.036596,
535,1,17.000000,1,dl_4535(5),4536,0,0.000000,0.000000,0.000000,0.039020,
536,1,17.000000,1,dl_4536(5),4537,0,0.000000,0.000000,0.000000,0.037166,
537,1,17.000000,1,dl_4537(4),4538,0,0.000000,0.000000,0.000000,0.041975,5>4[-T64]
538,1,17.000000,1,dl_4538(5),4539,0,0.000000,0.000000,0.000000,0.034668,
539,1,17.000000,1,dl_4539(5),4540,0,0.000000,0.000000,0.000000,0.039420,
540,1,17.000000,1,dl_4540(5),4541,0,0.000000,0.000000,0.000000,0.038627,
541,1,17.000000,1,dl_4541(4),4542,0,0.000000,0.000000,0.000000,0.039261,5>4[-T64]
542,1,17.000000,1,dl_4542(5),4543,0,0.000000,0.000000,0.000000,0.040099,
543,1,17.000000,1,dl_4543(5),4544,0,0.000000,0.000000,0.000000,0.015065,
544,1,17.000000,1,dl_4544(5),4545,0,0.000000,0.000000,0.000000,0.024654,
545,1,17.000000,1,dl_4545(4),4546,0,0.000000,0.000000,0.000000,0.032570,5>4[-T64]
546,1,17.000000,1,dl_4546(5),4547,0,0.000000,0.000000,0.000000,0.033814,
547,1,17.000000,1,dl_4547(5),4548,0,0.000000,0.000000,0.000000,0.042927,
548,1,17.000000,1,dl_4548(5),4549,0,0.000000,0.000000,0.000000,0.039922,
549,1,17.000000,1,dl_4549(4),4550,0,0.000000,0.000000,0.000000,0.036741,5>4[-T64]
550,1,17.000000,1,dl_4550(3),4551,0,0.000000,0.000000,0.000000,0.030232,6>3[-T67|T63|T65]
551,1,17.000000,1,dl_4551(3),4552,0,0.000000,0.000000,0.000000,0.034721,6>3[-T67|T63|T65]
552,1,17.000000,1,dl_4552(3),4553,0,0.000000,0.000000,0.000000,0.032293,6>3[-T67|T63|T65]
553,1,17.000000,1,dl_4553(2),4554,0,0.000000,0.000000,0.000000,0.035995,6>2[-T67|T64|T63|T65]
554,1,17.000000,1,dl_4554(4),4555,0,0.000000,0.000000,0.000000,0.031776,
555,1,17.000000,1,dl_4555(4),4556,0,0.000000,0.000000,0.000000,0.039734,
556,1,17.000000,1,dl_4556(4),4557,0,0.000000,0.000000,0.000000,0.031522,
557,1,17.000000,1,dl_4557(3),4558,0,0.000000,0.000000,0.000000,0.031907,3>2[-T64]
558,1,17.000000,1,dl_4558(4),4559,0,0.000000,0.000000,0.000000,0.034234,
559,1,17.000000,1,dl_4559(4),4560,0,0.000000,0.000000,0.000000,0.032791,
560,1,17.000000,1,dl_4560(4),4561,0,0.000000,0.000000,0.000000,0.033002,
561,1,17.000000,1,dl_4561(3),4562,0,0.000000,0.000000,0.000000,0.042900,3>2[-T64]
562,1,17.000000,1,dl_4562(4),4563,0,0.000000,0.000000,0.000000,0.039642,
563,1,17.000000,1,dl_4563(4),4564,0,0.000000,0.000000,0.000000,0.035057,
564,1,17.000000,1,dl_4564(4),4565,0,0.000000,0.000000,0.000000,0.032111,
565,1,17.000000,1,dl_4565(3),4566,0,0.000000,0.000000,0.000000,0.031785,4>3[-T64]
566,1,17.000000,1,dl_4566(4),4567,0,0.000000,0.000000,0.000000,0.032383,
567,1,17.000000,1,dl_4567(4),4568,0,0.000000,0.000000,0.000000,0.035408,
568,1,17.000000,1,dl_4568(4),4569,0,0.000000,0.000000,0.000000,0.015901,
569,1,17.000000,1,dl_4569(3),4570,0,0.000000,0.000000,0.000000,0.043631,4>3[-T64]
570,1,17.000000,1,dl_4570(4),4571,0,0.000000,0.000000,0.000000,0.034675,
571,1,17.000000,1,dl_4571(4),4572,0,0.000000,0.000000,0.000000,0.033591,
572,1,17.000000,1,dl_4572(4),4573,0,0.000000,0.000000,0.000000,0.031484,
573,1,17.000000,1,dl_4573(3),4574,0,0.000000,0.000000,0.000000,0.034273,4>3[-T64]
574,1,17.000000,1,dl_4574(3),4575,0,0.000000,0.000000,0.000000,0.032801,4>3[-T62]
575,1,17.000000,1,dl_4575(3),4576,0,0.000000,0.000000,0.000000,0.043426,4>3[-T62]
576,1,17.000000,1,dl_4576(3),4577,0,0.000000,0.000000,0.000000,0.042453,4>3[-T62]
577,1,17.000000,1,dl_4577(2),4578,0,0.000000,0.000000,0.000000,0.033482,4>2[-T62|T64]
