iteration,deadlock_found,deadlock_time,new_constraints,constraint_details,total_constraints,trains_completed,trains_per_hr,avg_wait_time,avg_spawn_delay,sim_run_time,pruning_details
307,1,17.000000,1,dl_307(6),308,0,0.000000,0.000000,0.000000,0.030914,
308,1,17.000000,1,dl_308(6),309,0,0.000000,0.000000,0.000000,0.024637,
309,1,17.000000,1,dl_309(6),310,0,0.000000,0.000000,0.000000,0.021838,
310,1,17.000000,1,dl_310(6),311,0,0.000000,0.000000,0.000000,0.022371,
311,1,17.000000,1,dl_311(6),312,0,0.000000,0.000000,0.000000,0.020095,
312,1,17.000000,1,dl_312(5),313,0,0.000000,0.000000,0.000000,0.021947,5>4[-T51]
313,1,17.000000,1,dl_313(5),314,0,0.000000,0.000000,0.000000,0.023067,5>4[-T51]
314,1,17.000000,1,dl_314(4),315,0,0.000000,0.000000,0.000000,0.018850,5>4[-T51]
315,1,17.000000,1,dl_315(5),316,0,0.000000,0.000000,0.000000,0.020496,
316,1,17.000000,1,dl_316(5),317,0,0.000000,0.000000,0.000000,0.020193,
317,1,17.000000,1,dl_317(4),318,0,0.000000,0.000000,0.000000,0.019976,
318,1,17.000000,1,dl_318(5),319,0,0.000000,0.000000,0.000000,0.018056,5>4[-T51]
319,1,17.000000,1,dl_319(5),320,0,0.000000,0.000000,0.000000,0.019704,5>4[-T51]
320,1,17.000000,1,dl_320(4),321,0,0.000000,0.000000,0.000000,0.020817,5>4[-T51]
321,1,17.000000,1,dl_321(5),322,0,0.000000,0.000000,0.000000,0.018715,
322,1,17.000000,1,dl_322(5),323,0,0.000000,0.000000,0.000000,0.021109,
323,1,17.000000,1,dl_323(4),324,0,0.000000,0.000000,0.000000,0.022278,
324,1,17.000000,1,dl_324(5),325,0,0.000000,0.000000,0.000000,0.020236,5>4[-T51]
325,1,17.000000,1,dl_325(5),326,0,0.000000,0.000000,0.000000,0.019415,5>4[-T51]
326,1,17.000000,1,dl_326(4),327,0,0.000000,0.000000,0.000000,0.022212,5>4[-T51]
327,1,17.000000,1,dl_327(5),328,0,0.000000,0.000000,0.000000,0.023251,
328,1,17.000000,1,dl_328(5),329,0,0.000000,0.000000,0.000000,0.018686,
329,1,17.000000,1,dl_329(4),330,0,0.000000,0.000000,0.000000,0.019070,
330,1,17.000000,1,dl_330(5),331,0,0.000000,0.000000,0.000000,0.020615,
331,1,17.000000,1,dl_331(5),332,0,0.000000,0.000000,0.000000,0.019798,
332,1,17.000000,1,dl_332(4),333,0,0.000000,0.000000,0.000000,0.018875,
333,1,17.000000,1,dl_333(5),334,0,0.000000,0.000000,0.000000,0.016518,
334,1,17.000000,1,dl_334(5),335,0,0.000000,0.000000,0.000000,0.018945,
335,1,17.000000,1,dl_335(4),336,0,0.000000,0.000000,0.000000,0.018554,
336,1,17.000000,1,dl_336(5),337,0,0.000000,0.000000,0.000000,0.018146,
337,1,17.000000,1,dl_337(5),338,0,0.000000,0.000000,0.000000,0.023731,
338,1,17.000000,1,dl_338(4),339,0,0.000000,0.000000,0.000000,0.019284,
339,1,17.000000,1,dl_339(5),340,0,0.000000,0.000000,0.000000,0.020981,
340,1,17.000000,1,dl_340(5),341,0,0.000000,0.000000,0.000000,0.019045,
341,1,17.000000,1,dl_341(5),342,0,0.000000,0.000000,0.000000,0.019549,
342,1,17.000000,1,dl_342(5),343,0,0.000000,0.000000,0.000000,0.017731,
343,1,17.000000,1,dl_343(5),344,0,0.000000,0.000000,0.000000,0.018393,
344,1,17.000000,1,dl_344(5),345,0,0.000000,0.000000,0.000000,0.020796,
345,1,17.000000,1,dl_345(6),346,0,0.000000,0.000000,0.000000,0.025442,6>5[-T51]
346,1,17.000000,1,dl_346(6),347,0,0.000000,0.000000,0.000000,0.029532,6>5[-T51]
347,1,17.000000,1,dl_347(5),348,0,0.000000,0.000000,0.000000,0.021933,6>5[-T51]
348,1,17.000000,1,dl_348(6),349,0,0.000000,0.000000,0.000000,0.021063,
349,1,17.000000,1,dl_349(6),350,0,0.000000,0.000000,0.000000,0.020233,
350,1,17.000000,1,dl_350(5),351,0,0.000000,0.000000,0.000000,0.018744,
351,1,17.000000,1,dl_351(6),352,0,0.000000,0.000000,0.000000,0.018771,6>5[-T51]
352,1,17.000000,1,dl_352(6),353,0,0.000000,0.000000,0.000000,0.018656,6>5[-T51]
353,1,17.000000,1,dl_353(5),354,0,0.000000,0.000000,0.000000,0.019042,6>5[-T51]
354,1,17.000000,1,dl_354(6),355,0,0.000000,0.000000,0.000000,0.018607,
355,1,17.000000,1,dl_355(6),356,0,0.000000,0.000000,0.000000,0.018308,
356,1,17.000000,1,dl_356(5),357,0,0.000000,0.000000,0.000000,0.018505,
357,1,17.000000,1,dl_357(6),358,0,0.000000,0.000000,0.000000,0.019387,6>5[-T51]
358,1,17.000000,1,dl_358(6),359,0,0.000000,0.000000,0.000000,0.022432,6>5[-T51]
359,1,17.000000,1,dl_359(5),360,0,0.000000,0.000000,0.000000,0.019921,6>5[-T51]
360,1,17.000000,1,dl_360(6),361,0,0.000000,0.000000,0.000000,0.017747,
361,1,17.000000,1,dl_361(6),362,0,0.000000,0.000000,0.000000,0.017900,
362,1,17.000000,1,dl_362(5),363,0,0.000000,0.000000,0.000000,0.018688,
363,1,17.000000,1,dl_363(6),364,0,0.000000,0.000000,0.000000,0.018128,
364,1,17.000000,1,dl_364(6),365,0,0.000000,0.000000,0.000000,0.016892,
365,1,17.000000,1,dl_365(5),366,0,0.000000,0.000000,0.000000,0.016890,
366,1,17.000000,1,dl_366(6),367,0,0.000000,0.000000,0.000000,0.015612,
367,1,17.000000,1,dl_367(6),368,0,0.000000,0.000000,0.000000,0.015701,
368,1,17.000000,1,dl_368(5),369,0,0.000000,0.000000,0.000000,0.017462,
369,1,17.000000,1,dl_369(6),370,0,0.000000,0.000000,0.000000,0.017344,
370,1,17.000000,1,dl_370(6),371,0,0.000000,0.000000,0.000000,0.019294,
371,1,17.000000,1,dl_371(5),372,0,0.000000,0.000000,0.000000,0.019787,
372,1,17.000000,1,dl_372(6),373,0,0.000000,0.000000,0.000000,0.019248,
373,1,17.000000,1,dl_373(6),374,0,0.000000,0.000000,0.000000,0.018328,
374,1,17.000000,1,dl_374(6),375,0,0.000000,0.000000,0.000000,0.017471,
375,1,17.000000,1,dl_375(6),376,0,0.000000,0.000000,0.000000,0.016928,
376,1,17.000000,1,dl_376(6),377,0,0.000000,0.000000,0.000000,0.017378,
377,1,17.000000,1,dl_377(6),378,0,0.000000,0.000000,0.000000,0.018159,
378,1,17.000000,1,dl_378(6),379,0,0.000000,0.000000,0.000000,0.018084,6>5[-T51]
379,1,17.000000,1,dl_379(6),380,0,0.000000,0.000000,0.000000,0.016318,6>5[-T51]
380,1,17.000000,1,dl_380(5),381,0,0.000000,0.000000,0.000000,0.017716,6>5[-T51]
381,1,17.000000,1,dl_381(6),382,0,0.000000,0.000000,0.000000,0.020957,
382,1,17.000000,1,dl_382(6),383,0,0.000000,0.000000,0.000000,0.018814,
383,1,17.000000,1,dl_383(5),384,0,0.000000,0.000000,0.000000,0.019655,
384,1,17.000000,1,dl_384(6),385,0,0.000000,0.000000,0.000000,0.019858,6>5[-T51]
385,1,17.000000,1,dl_385(6),386,0,0.000000,0.000000,0.000000,0.020954,6>5[-T51]
386,1,17.000000,1,dl_386(5),387,0,0.000000,0.000000,0.000000,0.018812,6>5[-T51]
387,1,17.000000,1,dl_387(6),388,0,0.000000,0.000000,0.000000,0.018405,
388,1,17.000000,1,dl_388(6),389,0,0.000000,0.000000,0.000000,0.017140,
389,1,17.000000,1,dl_389(5),390,0,0.000000,0.000000,0.000000,0.021126,
390,1,17.000000,1,dl_390(6),391,0,0.000000,0.000000,0.000000,0.026774,6>5[-T51]
391,1,17.000000,1,dl_391(6),392,0,0.000000,0.000000,0.000000,0.025908,6>5[-T51]
392,1,17.000000,1,dl_392(5),393,0,0.000000,0.000000,0.000000,0.036362,6>5[-T51]
393,1,17.000000,1,dl_393(6),394,0,0.000000,0.000000,0.000000,0.023811,
394,1,17.000000,1,dl_394(6),395,0,0.000000,0.000000,0.000000,0.019531,
395,1,17.000000,1,dl_395(5),396,0,0.000000,0.000000,0.000000,0.018402,
396,1,17.000000,1,dl_396(6),397,0,0.000000,0.000000,0.000000,0.018460,
397,1,17.000000,1,dl_397(6),398,0,0.000000,0.000000,0.000000,0.018665,
398,1,17.000000,1,dl_398(5),399,0,0.000000,0.000000,0.000000,0.022264,
399,1,17.000000,1,dl_399(6),400,0,0.000000,0.000000,0.000000,0.018913,
400,1,17.000000,1,dl_400(6),401,0,0.000000,0.000000,0.000000,0.020954,
401,1,17.000000,1,dl_401(5),402,0,0.000000,0.000000,0.000000,0.021669,
402,1,17.000000,1,dl_402(6),403,0,0.000000,0.000000,0.000000,0.023588,
403,1,17.000000,1,dl_403(6),404,0,0.000000,0.000000,0.000000,0.020839,
404,1,17.000000,1,dl_404(5),405,0,0.000000,0.000000,0.000000,0.019230,
405,1,17.000000,1,dl_405(6),406,0,0.000000,0.000000,0.000000,0.018507,
406,1,17.000000,1,dl_406(6),407,0,0.000000,0.000000,0.000000,0.019275,
407,1,17.000000,1,dl_407(6),408,0,0.000000,0.000000,0.000000,0.019177,
408,1,17.000000,1,dl_408(6),409,0,0.000000,0.000000,0.000000,0.018600,
409,1,17.000000,1,dl_409(6),410,0,0.000000,0.000000,0.000000,0.018553,
410,1,17.000000,1,dl_410(6),411,0,0.000000,0.000000,0.000000,0.018593,
411,1,17.000000,1,dl_411(6),412,0,0.000000,0.000000,0.000000,0.019794,6>5[-T51]
412,1,17.000000,1,dl_412(6),413,0,0.000000,0.000000,0.000000,0.019356,6>5[-T51]
413,1,17.000000,1,dl_413(5),414,0,0.000000,0.000000,0.000000,0.019048,6>5[-T51]
414,1,17.000000,1,dl_414(6),415,0,0.000000,0.000000,0.000000,0.023002,
415,1,17.000000,1,dl_415(6),416,0,0.000000,0.000000,0.000000,0.020670,
416,1,17.000000,1,dl_416(5),417,0,0.000000,0.000000,0.000000,0.020148,
417,1,17.000000,1,dl_417(6),418,0,0.000000,0.000000,0.000000,0.018061,6>5[-T51]
418,1,17.000000,1,dl_418(6),419,0,0.000000,0.000000,0.000000,0.018399,6>5[-T51]
419,1,17.000000,1,dl_419(5),420,0,0.000000,0.000000,0.000000,0.017934,6>5[-T51]
420,1,17.000000,1,dl_420(6),421,0,0.000000,0.000000,0.000000,0.017887,
421,1,17.000000,1,dl_421(6),422,0,0.000000,0.000000,0.000000,0.016325,
422,1,17.000000,1,dl_422(5),423,0,0.000000,0.000000,0.000000,0.018829,
423,1,17.000000,1,dl_423(6),424,0,0.000000,0.000000,0.000000,0.022615,6>5[-T51]
424,1,17.000000,1,dl_424(6),425,0,0.000000,0.000000,0.000000,0.021300,6>5[-T51]
425,1,17.000000,1,dl_425(5),426,0,0.000000,0.000000,0.000000,0.019751,6>5[-T51]
426,1,17.000000,1,dl_426(6),427,0,0.000000,0.000000,0.000000,0.019939,
427,1,17.000000,1,dl_427(6),428,0,0.000000,0.000000,0.000000,0.020920,
428,1,17.000000,1,dl_428(5),429,0,0.000000,0.000000,0.000000,0.019186,
429,1,17.000000,1,dl_429(6),430,0,0.000000,0.000000,0.000000,0.018430,
430,1,17.000000,1,dl_430(6),431,0,0.000000,0.000000,0.000000,0.019523,
431,1,17.000000,1,dl_431(5),432,0,0.000000,0.000000,0.000000,0.034401,
432,1,17.000000,1,dl_432(6),433,0,0.000000,0.000000,0.000000,0.035787,
433,1,17.000000,1,dl_433(6),434,0,0.000000,0.000000,0.000000,0.023897,
434,1,17.000000,1,dl_434(5),435,0,0.000000,0.000000,0.000000,0.027334,
435,1,17.000000,1,dl_435(6),436,0,0.000000,0.000000,0.000000,0.022223,
436,1,17.000000,1,dl_436(6),437,0,0.000000,0.000000,0.000000,0.019821,
437,1,17.000000,1,dl_437(5),438,0,0.000000,0.000000,0.000000,0.019432,
438,1,17.000000,1,dl_438(6),439,0,0.000000,0.000000,0.000000,0.020279,
439,1,17.000000,1,dl_439(6),440,0,0.000000,0.000000,0.000000,0.019366,
440,1,17.000000,1,dl_440(6),441,0,0.000000,0.000000,0.000000,0.018145,
441,1,17.000000,1,dl_441(6),442,0,0.000000,0.000000,0.000000,0.016691,
442,1,17.000000,1,dl_442(6),443,0,0.000000,0.000000,0.000000,0.017420,
443,1,17.000000,1,dl_443(6),444,0,0.000000,0.000000,0.000000,0.017964,
444,1,17.000000,1,dl_444(5),445,0,0.000000,0.000000,0.000000,0.019156,4>3[-T48]
445,1,17.000000,1,dl_445(5),446,0,0.000000,0.000000,0.000000,0.021343,4>3[-T48]
446,1,17.000000,1,dl_446(4),447,0,0.000000,0.000000,0.000000,0.020042,4>3[-T48]
447,1,17.000000,1,dl_447(5),448,0,0.000000,0.000000,0.000000,0.018103,
448,1,17.000000,1,dl_448(5),449,0,0.000000,0.000000,0.000000,0.018283,
449,1,17.000000,1,dl_449(4),450,0,0.000000,0.000000,0.000000,0.018470,
450,1,17.000000,1,dl_450(5),451,0,0.000000,0.000000,0.000000,0.017969,
451,1,17.000000,1,dl_451(5),452,0,0.000000,0.000000,0.000000,0.017069,
452,1,17.000000,1,dl_452(5),453,0,0.000000,0.000000,0.000000,0.017033,
453,1,17.000000,1,dl_453(5),454,0,0.000000,0.000000,0.000000,0.018417,
454,1,17.000000,1,dl_454(6),455,0,0.000000,0.000000,0.000000,0.019451,
455,1,17.000000,1,dl_455(6),456,0,0.000000,0.000000,0.000000,0.019923,
456,1,17.000000,1,dl_456(5),457,0,0.000000,0.000000,0.000000,0.020164,
457,1,17.000000,1,dl_457(6),458,0,0.000000,0.000000,0.000000,0.021617,
458,1,17.000000,1,dl_458(6),459,0,0.000000,0.000000,0.000000,0.020085,
459,1,17.000000,1,dl_459(6),460,0,0.000000,0.000000,0.000000,0.018910,
460,1,17.000000,1,dl_460(6),461,0,0.000000,0.000000,0.000000,0.019658,
461,1,17.000000,1,dl_461(6),462,0,0.000000,0.000000,0.000000,0.017642,
462,1,17.000000,1,dl_462(5),463,0,0.000000,0.000000,0.000000,0.016016,
463,1,17.000000,1,dl_463(6),464,0,0.000000,0.000000,0.000000,0.016443,
464,1,17.000000,1,dl_464(6),465,0,0.000000,0.000000,0.000000,0.019764,
465,1,17.000000,1,dl_465(6),466,0,0.000000,0.000000,0.000000,0.024329,
466,1,17.000000,1,dl_466(5),467,0,0.000000,0.000000,0.000000,0.022351,
467,1,17.000000,1,dl_467(6),468,0,0.000000,0.000000,0.000000,0.019429,
468,1,17.000000,1,dl_468(6),469,0,0.000000,0.000000,0.000000,0.019040,
469,1,17.000000,1,dl_469(6),470,0,0.000000,0.000000,0.000000,0.021101,
470,1,17.000000,1,dl_470(5),471,0,0.000000,0.000000,0.000000,0.020627,
471,1,17.000000,1,dl_471(6),472,0,0.000000,0.000000,0.000000,0.019585,
472,1,17.000000,1,dl_472(6),473,0,0.000000,0.000000,0.000000,0.027842,
473,1,17.000000,1,dl_473(6),474,0,0.000000,0.000000,0.000000,0.032661,
474,1,17.000000,1,dl_474(6),475,0,0.000000,0.000000,0.000000,0.021007,
475,1,17.000000,1,dl_475(6),476,0,0.000000,0.000000,0.000000,0.021588,
476,1,17.000000,1,dl_476(6),477,0,0.000000,0.000000,0.000000,0.020978,
477,1,17.000000,1,dl_477(6),478,0,0.000000,0.000000,0.000000,0.018895,
478,1,17.000000,1,dl_478(6),479,0,0.000000,0.000000,0.000000,0.021877,
479,1,17.000000,1,dl_479(6),480,0,0.000000,0.000000,0.000000,0.020156,
480,1,17.000000,1,dl_480(6),481,0,0.000000,0.000000,0.000000,0.016992,
481,1,17.000000,1,dl_481(6),482,0,0.000000,0.000000,0.000000,0.016085,
482,1,17.000000,1,dl_482(6),483,0,0.000000,0.000000,0.000000,0.016286,
483,1,17.000000,1,dl_483(6),484,0,0.000000,0.000000,0.000000,0.017446,
484,1,17.000000,1,dl_484(6),485,0,0.000000,0.000000,0.000000,0.017115,
485,1,17.000000,1,dl_485(6),486,0,0.000000,0.000000,0.000000,0.019729,
486,1,17.000000,1,dl_486(6),487,0,0.000000,0.000000,0.000000,0.020205,
487,1,17.000000,1,dl_487(6),488,0,0.000000,0.000000,0.000000,0.019644,
488,1,17.000000,1,dl_488(6),489,0,0.000000,0.000000,0.000000,0.017454,
489,1,17.000000,1,dl_489(6),490,0,0.000000,0.000000,0.000000,0.016155,
490,1,17.000000,1,dl_490(7),491,0,0.000000,0.000000,0.000000,0.015363,
491,1,17.000000,1,dl_491(7),492,0,0.000000,0.000000,0.000000,0.023219,
492,1,17.000000,1,dl_492(7),493,0,0.000000,0.000000,0.000000,0.025880,
493,1,17.000000,1,dl_493(7),494,0,0.000000,0.000000,0.000000,0.017910,
494,1,17.000000,1,dl_494(7),495,0,0.000000,0.000000,0.000000,0.016751,
495,1,17.000000,1,dl_495(7),496,0,0.000000,0.000000,0.000000,0.016099,
496,1,17.000000,1,dl_496(7),497,0,0.000000,0.000000,0.000000,0.006838,
497,1,17.000000,1,dl_497(7),498,0,0.000000,0.000000,0.000000,0.016081,
498,1,17.000000,1,dl_498(7),499,0,0.000000,0.000000,0.000000,0.016364,
499,1,17.000000,1,dl_499(7),500,0,0.000000,0.000000,0.000000,0.023619,
500,1,17.000000,1,dl_500(7),501,0,0.000000,0.000000,0.000000,0.019782,
501,1,17.000000,1,dl_501(7),502,0,0.000000,0.000000,0.000000,0.019811,
502,1,17.000000,1,dl_502(6),503,0,0.000000,0.000000,0.000000,0.020160,
503,1,17.000000,1,dl_503(6),504,0,0.000000,0.000000,0.000000,0.018634,
504,1,17.000000,1,dl_504(6),505,0,0.000000,0.000000,0.000000,0.016777,
505,1,17.000000,1,dl_505(6),506,0,0.000000,0.000000,0.000000,0.007012,
506,1,17.000000,1,dl_506(6),507,0,0.000000,0.000000,0.000000,0.007075,
507,1,17.000000,1,dl_507(6),508,0,0.000000,0.000000,0.000000,0.006553,
508,1,17.000000,1,dl_508(7),509,0,0.000000,0.000000,0.000000,0.015329,
509,1,17.000000,1,dl_509(7),510,0,0.000000,0.000000,0.000000,0.015142,
510,1,17.000000,1,dl_510(7),511,0,0.000000,0.000000,0.000000,0.021279,
511,1,17.000000,1,dl_511(7),512,0,0.000000,0.000000,0.000000,0.018235,
512,1,17.000000,1,dl_512(7),513,0,0.000000,0.000000,0.000000,0.018919,
513,1,17.000000,1,dl_513(7),514,0,0.000000,0.000000,0.000000,0.019627,
514,1,17.000000,1,dl_514(7),515,0,0.000000,0.000000,0.000000,0.018762,
515,1,17.000000,1,dl_515(7),516,0,0.000000,0.000000,0.000000,0.018978,
516,1,17.000000,1,dl_516(7),517,0,0.000000,0.000000,0.000000,0.019392,
517,1,17.000000,1,dl_517(7),518,0,0.000000,0.000000,0.000000,0.027293,
518,1,17.000000,1,dl_518(7),519,0,0.000000,0.000000,0.000000,0.023931,
519,1,17.000000,1,dl_519(7),520,0,0.000000,0.000000,0.000000,0.021046,
520,1,17.000000,1,dl_520(7),521,0,0.000000,0.000000,0.000000,0.018705,
521,1,17.000000,1,dl_521(7),522,0,0.000000,0.000000,0.000000,0.019057,
522,1,17.000000,1,dl_522(7),523,0,0.000000,0.000000,0.000000,0.018519,
523,1,17.000000,1,dl_523(7),524,0,0.000000,0.000000,0.000000,0.018190,
524,1,17.000000,1,dl_524(7),525,0,0.000000,0.000000,0.000000,0.017729,
525,1,17.000000,1,dl_525(7),526,0,0.000000,0.000000,0.000000,0.017078,
526,1,17.000000,1,dl_526(6),527,0,0.000000,0.000000,0.000000,0.017542,6>5[-T51]
527,1,17.000000,1,dl_527(6),528,0,0.000000,0.000000,0.000000,0.017709,6>5[-T51]
528,1,17.000000,1,dl_528(5),529,0,0.000000,0.000000,0.000000,0.016962,6>5[-T51]
529,1,17.000000,1,dl_529(6),530,0,0.000000,0.000000,0.000000,0.015809,
530,1,17.000000,1,dl_530(6),531,0,0.000000,0.000000,0.000000,0.018707,
531,1,17.000000,1,dl_531(5),532,0,0.000000,0.000000,0.000000,0.016855,
532,1,17.000000,1,dl_532(6),533,0,0.000000,0.000000,0.000000,0.016513,6>5[-T51]
533,1,17.000000,1,dl_533(6),534,0,0.000000,0.000000,0.000000,0.017803,6>5[-T51]
534,1,17.000000,1,dl_534(5),535,0,0.000000,0.000000,0.000000,0.018176,6>5[-T51]
535,1,17.000000,1,dl_535(6),536,0,0.000000,0.000000,0.000000,0.018535,
536,1,17.000000,1,dl_536(6),537,0,0.000000,0.000000,0.000000,0.018047,
537,1,17.000000,1,dl_537(5),538,0,0.000000,0.000000,0.000000,0.016118,
538,1,17.000000,1,dl_538(6),539,0,0.000000,0.000000,0.000000,0.016152,6>5[-T51]
539,1,17.000000,1,dl_539(6),540,0,0.000000,0.000000,0.000000,0.016565,6>5[-T51]
540,1,17.000000,1,dl_540(5),541,0,0.000000,0.000000,0.000000,0.017536,6>5[-T51]
541,1,17.000000,1,dl_541(6),542,0,0.000000,0.000000,0.000000,0.016669,
542,1,17.000000,1,dl_542(6),543,0,0.000000,0.000000,0.000000,0.017672,
543,1,17.000000,1,dl_543(5),544,0,0.000000,0.000000,0.000000,0.019991,
544,1,17.000000,1,dl_544(6),545,0,0.000000,0.000000,0.000000,0.018582,
545,1,17.000000,1,dl_545(6),546,0,0.000000,0.000000,0.000000,0.016254,
546,1,17.000000,1,dl_546(5),547,0,0.000000,0.000000,0.000000,0.015998,
547,1,17.000000,1,dl_547(6),548,0,0.000000,0.000000,0.000000,0.017347,
548,1,17.000000,1,dl_548(6),549,0,0.000000,0.000000,0.000000,0.019402,
549,1,17.000000,1,dl_549(5),550,0,0.000000,0.000000,0.000000,0.019323,
550,1,17.000000,1,dl_550(6),551,0,0.000000,0.000000,0.000000,0.018298,
551,1,17.000000,1,dl_551(6),552,0,0.000000,0.000000,0.000000,0.006474,
552,1,17.000000,1,dl_552(5),553,0,0.000000,0.000000,0.000000,0.006811,
553,1,17.000000,1,dl_553(6),554,0,0.000000,0.000000,0.000000,0.015571,
554,1,17.000000,1,dl_554(6),555,0,0.000000,0.000000,0.000000,0.015093,
555,1,17.000000,1,dl_555(6),556,0,0.000000,0.000000,0.000000,0.006982,
556,1,17.000000,1,dl_556(6),557,0,0.000000,0.000000,0.000000,0.006265,
557,1,17.000000,1,dl_557(6),558,0,0.000000,0.000000,0.000000,0.020525,
558,1,17.000000,1,dl_558(6),559,0,0.000000,0.000000,0.000000,0.017464,
559,1,17.000000,1,dl_559(6),560,0,0.000000,0.000000,0.000000,0.016341,6>5[-T51]
560,1,17.000000,1,dl_560(6),561,0,0.000000,0.000000,0.000000,0.018170,6>5[-T51]
561,1,17.000000,1,dl_561(5),562,0,0.000000,0.000000,0.000000,0.017789,6>5[-T51]
562,1,17.000000,1,dl_562(6),563,0,0.000000,0.000000,0.000000,0.018833,
563,1,17.000000,1,dl_563(6),564,0,0.000000,0.000000,0.000000,0.017797,
564,1,17.000000,1,dl_564(5),565,0,0.000000,0.000000,0.000000,0.018834,
565,1,17.000000,1,dl_565(6),566,0,0.000000,0.000000,0.000000,0.019094,6>5[-T51]
566,1,17.000000,1,dl_566(6),567,0,0.000000,0.000000,0.000000,0.022471,6>5[-T51]
567,1,17.000000,1,dl_567(5),568,0,0.000000,0.000000,0.000000,0.025948,6>5[-T51]
568,1,17.000000,1,dl_568(6),569,0,0.000000,0.000000,0.000000,0.021177,
569,1,17.000000,1,dl_569(6),570,0,0.000000,0.000000,0.000000,0.019529,
570,1,17.000000,1,dl_570(5),571,0,0.000000,0.000000,0.000000,0.020493,
571,1,17.000000,1,dl_571(6),572,0,0.000000,0.000000,0.000000,0.019784,6>5[-T51]
572,1,17.000000,1,dl_572(6),573,0,0.000000,0.000000,0.000000,0.019652,6>5[-T51]
573,1,17.000000,1,dl_573(5),574,0,0.000000,0.000000,0.000000,0.018476,6>5[-T51]
574,1,17.000000,1,dl_574(6),575,0,0.000000,0.000000,0.000000,0.016261,
575,1,17.000000,1,dl_575(6),576,0,0.000000,0.000000,0.000000,0.016348,
576,1,17.000000,1,dl_576(5),577,0,0.000000,0.000000,0.000000,0.017081,
577,1,17.000000,1,dl_577(6),578,0,0.000000,0.000000,0.000000,0.019415,
578,1,17.000000,1,dl_578(6),579,0,0.000000,0.000000,0.000000,0.017840,
579,1,17.000000,1,dl_579(5),580,0,0.000000,0.000000,0.000000,0.016724,
580,1,17.000000,1,dl_580(6),581,0,0.000000,0.000000,0.000000,0.016852,
581,1,17.000000,1,dl_581(6),582,0,0.000000,0.000000,0.000000,0.018198,
582,1,17.000000,1,dl_582(5),583,0,0.000000,0.000000,0.000000,0.017645,
583,1,17.000000,1,dl_583(6),584,0,0.000000,0.000000,0.000000,0.016656,
584,1,17.000000,1,dl_584(6),585,0,0.000000,0.000000,0.000000,0.018882,
585,1,17.000000,1,dl_585(5),586,0,0.000000,0.000000,0.000000,0.021587,
586,1,17.000000,1,dl_586(6),587,0,0.000000,0.000000,0.000000,0.018152,
587,1,17.000000,1,dl_587(6),588,0,0.000000,0.000000,0.000000,0.018010,
588,1,17.000000,1,dl_588(6),589,0,0.000000,0.000000,0.000000,0.017922,
589,1,17.000000,1,dl_589(6),590,0,0.000000,0.000000,0.000000,0.016320,
590,1,17.000000,1,dl_590(6),591,0,0.000000,0.000000,0.000000,0.020045,
591,1,17.000000,1,dl_591(6),592,0,0.000000,0.000000,0.000000,0.007454,
592,1,17.000000,1,dl_592(6),593,0,0.000000,0.000000,0.000000,0.018183,6>5[-T51]
593,1,17.000000,1,dl_593(6),594,0,0.000000,0.000000,0.000000,0.017654,6>5[-T51]
594,1,17.000000,1,dl_594(5),595,0,0.000000,0.000000,0.000000,0.007408,6>5[-T51]
595,1,17.000000,1,dl_595(6),596,0,0.000000,0.000000,0.000000,0.007037,
596,1,17.000000,1,dl_596(6),597,0,0.000000,0.000000,0.000000,0.016902,
597,1,17.000000,1,dl_597(5),598,0,0.000000,0.000000,0.000000,0.018031,
598,1,17.000000,1,dl_598(6),599,0,0.000000,0.000000,0.000000,0.019425,6>5[-T51]
599,1,17.000000,1,dl_599(6),600,0,0.000000,0.000000,0.000000,0.020685,6>5[-T51]
600,1,17.000000,1,dl_600(5),601,0,0.000000,0.000000,0.000000,0.017922,6>5[-T51]
601,1,17.000000,1,dl_601(6),602,0,0.000000,0.000000,0.000000,0.019779,
602,1,17.000000,1,dl_602(6),603,0,0.000000,0.000000,0.000000,0.018107,
603,1,17.000000,1,dl_603(5),604,0,0.000000,0.000000,0.000000,0.016757,
604,1,17.000000,1,dl_604(6),605,0,0.000000,0.000000,0.000000,0.019559,6>5[-T51]
605,1,17.000000,1,dl_605(6),606,0,0.000000,0.000000,0.000000,0.016599,6>5[-T51]
606,1,17.000000,1,dl_606(5),607,0,0.000000,0.000000,0.000000,0.016438,6>5[-T51]
607,1,17.000000,1,dl_607(6),608,0,0.000000,0.000000,0.000000,0.016542,
608,1,17.000000,1,dl_608(6),609,0,0.000000,0.000000,0.000000,0.007615,
609,1,17.000000,1,dl_609(5),610,0,0.000000,0.000000,0.000000,0.018288,
610,1,17.000000,1,dl_610(6),611,0,0.000000,0.000000,0.000000,0.017005,
611,1,17.000000,1,dl_611(6),612,0,0.000000,0.000000,0.000000,0.015712,
612,1,17.000000,1,dl_612(5),613,0,0.000000,0.000000,0.000000,0.020250,
613,1,17.000000,1,dl_613(6),614,0,0.000000,0.000000,0.000000,0.024997,
614,1,17.000000,1,dl_614(6),615,0,0.000000,0.000000,0.000000,0.022167,
615,1,17.000000,1,dl_615(5),616,0,0.000000,0.000000,0.000000,0.019411,
616,1,17.000000,1,dl_616(6),617,0,0.000000,0.000000,0.000000,0.020206,
617,1,17.000000,1,dl_617(6),618,0,0.000000,0.000000,0.000000,0.018489,
