seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
733,0,0,393,1,5.0714,0.094
734,0,0,393,1,5.1845,0.100
735,0,0,393,1,5.3929,0.109
736,0,0,393,1,5.2976,0.100
737,0,0,393,1,5.0119,0.095
738,0,0,393,1,4.6548,0.082
739,0,0,393,1,5.1905,0.102
740,0,0,393,1,4.9107,0.093
741,0,0,393,1,4.6071,0.086
742,0,0,393,1,5.0298,0.095
743,0,0,393,1,5.0595,0.099
744,0,0,393,1,4.8512,0.090
745,0,0,393,1,4.8869,0.093
746,0,0,393,1,4.9643,0.097
747,0,0,393,1,5.0893,0.097
748,0,0,393,1,5.1905,0.101
749,0,0,393,1,5.0536,0.094
750,0,0,393,1,4.8393,0.090
751,0,0,393,1,4.8690,0.089
752,0,0,393,1,5.0179,0.093
753,0,0,393,1,5.1250,0.100
754,0,0,393,1,4.9583,0.093
755,0,0,393,1,4.7560,0.091
756,0,0,393,1,4.7440,0.089
757,0,0,393,1,4.9940,0.094
758,0,0,393,1,4.9464,0.094
759,0,0,393,1,4.9702,0.097
760,0,0,393,1,4.8512,0.092
761,0,0,393,1,5.3095,0.104
762,0,0,393,1,5.1845,0.104
763,0,0,393,1,5.0238,0.093
764,0,0,393,1,5.0476,0.098
765,0,0,393,1,5.2143,0.103
766,0,0,393,1,5.2679,0.104
767,0,0,393,1,4.9167,0.093
768,0,0,393,1,5.0357,0.096
769,0,0,393,1,4.9464,0.093
770,0,0,393,1,4.9345,0.094
771,0,0,393,1,5.0000,0.095
772,0,0,393,1,5.1369,0.095
773,0,0,393,1,4.9583,0.092
774,0,0,393,1,5.0774,0.100
775,0,0,393,1,5.1548,0.104
776,0,0,393,1,4.8810,0.093
777,0,0,393,1,4.7024,0.090
778,0,0,393,1,4.9881,0.093
779,0,0,393,1,4.9524,0.096
780,0,0,393,1,4.8452,0.090
781,0,0,393,1,4.9643,0.094
782,0,0,393,1,5.1905,0.102
783,0,0,393,1,5.1310,0.103
784,0,0,393,1,5.2143,0.100
785,0,0,393,1,5.0179,0.101
786,0,0,393,1,5.1488,0.099
787,0,0,393,1,5.0238,0.096
788,0,0,393,1,5.4345,0.108
789,0,0,393,1,5.1250,0.099
790,0,0,393,1,4.9762,0.104
791,0,0,393,1,5.0119,0.097
792,0,0,393,1,4.9940,0.099
793,0,0,393,1,4.9762,0.098
794,0,0,393,1,5.1548,0.098
795,0,0,393,1,4.8036,0.092
796,0,0,393,1,4.7738,0.090
797,0,0,393,1,4.9048,0.089
798,0,0,393,1,5.1131,0.095
799,0,0,393,1,4.7202,0.089
800,0,0,393,1,4.9821,0.094
801,0,0,393,1,5.2321,0.100
802,0,0,393,1,5.3571,0.103
803,0,0,393,1,4.8750,0.093
804,0,0,393,1,4.8929,0.090
805,0,0,393,1,5.1250,0.096
806,0,0,393,1,4.8571,0.089
807,0,0,393,1,4.9226,0.093
808,0,0,393,1,5.1786,0.100
809,0,0,393,1,5.0298,0.093
810,0,0,393,1,5.0179,0.096
811,0,0,393,1,5.0595,0.100
812,0,0,393,1,4.8929,0.090
813,0,0,393,1,4.8452,0.092
814,0,0,393,1,4.8631,0.094
815,0,0,393,1,4.6964,0.088
816,0,0,393,1,5.2083,0.102
817,0,0,393,1,5.0000,0.094
818,0,0,393,1,5.0655,0.097
819,0,0,393,1,4.7321,0.086
